"code","iso","country","GPC.raw.1990","GPC.raw.1991","GPC.raw.1992","GPC.raw.1993","GPC.raw.1994","GPC.raw.1995","GPC.raw.1996","GPC.raw.1997","GPC.raw.1998","GPC.raw.1999","GPC.raw.2000","GPC.raw.2001","GPC.raw.2002","GPC.raw.2003","GPC.raw.2004","GPC.raw.2005","GPC.raw.2006","GPC.raw.2007","GPC.raw.2008","GPC.raw.2009","GPC.raw.2010","GPC.raw.2011","GPC.raw.2012","GPC.raw.2013","GPC.raw.2014","GPC.raw.2015","GPC.raw.2016","GPC.raw.2017","GPC.raw.2018","GPC.raw.2019"
428,"LVA","Latvia",NA,NA,NA,NA,8314.89379070666,8282.58248840352,8589.67072500893,9451.26139361691,10148.08819937,10520.3391019894,11216.5740184894,12080.3695288833,13091.2233240668,14333.5010692666,15699.5091652409,17575.0560696426,19845.601718853,22011.2345919721,21499.4206682554,18745.2494917316,18283.2901517369,19789.4764031103,20864.8194971764,21580.4542032797,22201.8641288671,23114.207927335,23740.1796199344,24858.6223982781,26219.3064698628,NA
422,"LBN","Lebanon",5583.54068857806,8005.55399855663,8853.58095450309,9293.16686112498,9582.26890185167,9838.78646579753,10699.659875052,10671.385139671,10957.4515975112,10742.0939004537,10617.0786938319,10615.288252841,10476.7377224969,10306.7413117181,10521.4562768735,10512.9462382743,10554.8154481137,11522.3571128934,12594.9186500507,13722.2135327805,14405.9606020753,13841.5350103708,13354.7641418248,12833.3614974067,12349.0359857229,11887.2672667924,11756.9733208141,11647.0180912718,11607.1758201045,NA
426,"LSO","Lesotho",1299.18070952948,1358.75257861282,1420.86354137846,1438.48795311438,1492.49288527198,1511.3444352834,1566.48552591382,1596.64086899157,1597.27211822703,1587.22352535489,1638.1340573376,1694.03084178859,1711.26168695205,1799.46945435345,1841.24243675423,1914.43994620764,2001.61458798462,2101.53809350986,2242.93828732906,2287.80186075786,2428.24948214213,2578.63963387473,2715.59460614625,2755.63344619073,2812.58350255717,2867.14885354249,2936.63840706158,2847.24547883713,2856.70042628469,NA
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1317.87130328337,1307.92754930327,1325.37743381109,910.095637019081,916.487109763284,940.163230617013,981.892433144394,1034.2924575239,1063.36970063414,1076.10561978005,1101.48419081554,1154.40937039294,1211.05461973314,1281.5496524534,1257.62544088118,1225.92630469558,1176.18804507441,1175.63540994935,1161.17791634895,NA
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,21463.5367973425,21912.7963120459,21188.9377090634,20652.4859971805,22969.1188819092,23617.3897342214,26017.8847514015,27293.7639816988,28600.4293737635,28956.3933830752,28375.2402506169,29493.8573886583,11096.1563633459,24609.004823378,21145.7528009344,15965.4917465213,14423.0386965157,13860.3700053907,17321.461210424,18424.5335933349,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,9360.96510669733,9918.17719578841,10820.2556605895,11712.7680688331,11662.3200680121,12194.6558460789,13097.7710459341,14095.9832765969,15708.5781475181,16926.5231157635,18533.8662680028,20226.9009187406,22737.9652896408,23576.7772460611,20308.3203167152,21046.0659394378,22823.9183852478,24018.8184965745,25126.5098335096,26232.5280995561,27018.8633539209,28063.7982076834,29667.7939185263,31177.5780464732,NA
442,"LUX","Luxembourg",57618.0205172523,61765.601125838,62059.6531721428,63804.2857341559,65346.1992263461,65357.5041909494,65369.0958304274,68240.7036224718,71471.056721324,76492.3881681224,81689.8163378384,82766.9891486045,85032.711876931,85374.339748869,87209.8193667656,88610.2898776558,91724.1824056308,97864.1950773736,94900.3466927905,89098.7342636613,91743.2938519074,92005.0168361443,89505.1590798322,90656.3804313164,92349.1864291541,94079.5059434235,96285.4889753738,95665.6580310466,96792.5995948666,NA
446,"MAC","Macao",40380.6489494011,40695.9924750802,45002.8417293761,46328.3979374877,47326.9454286306,47908.8344365207,46754.7035251756,45697.1101456694,42728.7054893027,40846.4330692373,42244.8950398953,42457.2472919441,45134.3375560524,49151.4990727413,60791.9768525385,64159.4807673919,71090.9411546585,79634.3837356523,80622.6962530627,79955.9861074491,97956.3064393526,116456.956686053,124235.719240514,134959.989044176,130439.106673897,100253.940999835,97787.649442239,105773.834483327,109932.447433559,NA
450,"MDG","Madagascar",1928.01228351434,1754.30519806777,1723.37901849581,1707.57765002717,1655.28350313437,1632.542618439,1616.37146452514,1624.06910677306,1635.39452939201,1658.53333245637,1684.11304976868,1731.20468683566,1466.33055875448,1561.92042828847,1595.65478007848,1620.51864785885,1652.91453279789,1706.07181116543,1769.34056776561,1651.6450885969,1616.10421944676,1596.89408977853,1600.6149515464,1593.6053111155,1602.93384942347,1609.19796674065,1629.06929519626,1648.37387083673,1678.21352922141,NA
454,"MWI","Malawi",746.812631258861,795.445422562944,730.599938597056,799.398214525954,714.935034819162,826.166052224857,870.835061219447,882.541530068505,891.943083308236,893.508289917431,883.62142599569,818.857920913481,812.753710277239,838.613953459427,862.392437490764,867.720040092121,884.151372621085,942.293891988004,985.756918597891,1037.59851311092,1077.54224403208,1097.94213514176,1087.121206805,1111.64627352124,1142.53080371123,1142.55428298268,1139.6306502056,1154.02872743406,1163.27734095847,NA
458,"MYS","Malaysia",10556.6316885051,11258.2727182347,11947.1822632351,12804.4040048712,13639.1370253099,14606.7690723135,15662.6540213634,16384.5867213472,14799.9975723687,15329.4411821779,16304.0108205432,16032.5255051819,16548.3580066436,17158.6494533798,17964.8576052536,18554.5172120025,19208.4309637234,20022.1874847035,20592.2351152529,19915.659386568,21035.6239366716,21806.8227852715,22670.2932976159,23411.6377451035,24487.4478206052,25390.4352588725,26162.5724512531,27291.0359420874,28201.0558361188,NA
462,"MDV","Maldives",NA,NA,NA,NA,NA,7777.15708212655,8225.08970071424,8758.38954392595,9253.02368660252,9642.28404853623,9802.70221973393,9188.92706590557,9592.79138703242,10605.4858066446,10935.3438865274,9251.65963113376,11386.7003570265,11983.9429303131,12804.2300491605,11544.3214430447,11965.3586867155,12486.4469115962,12261.2755092925,12573.0381417765,12892.105222427,12683.7587467506,12903.4413196625,13201.4180212644,13582.9034687253,NA
466,"MLI","Mali",1274.09311259646,1393.13579491322,1315.57089384255,1321.92718868062,1335.49149152497,1312.53170535901,1369.15863157984,1398.76275218919,1466.01300020141,1508.47635651685,1465.75902021165,1642.35291628857,1643.03769249594,1738.13430326558,1710.10774976635,1763.89778507834,1786.30911017128,1788.03496206565,1812.04552060727,1835.97156484773,1875.18554002001,1877.89282805323,1808.01166779928,1796.77182156821,1868.313532798,1922.43399960672,1974.3109904019,2019.44105826559,2055.62291230398,NA
470,"MLT","Malta",16160.5173777804,16714.9889954866,17319.4783032776,17915.6903020858,18751.9220686604,19802.7257948924,20416.2625060124,21327.5239361518,22275.4401016139,23188.94876458,24599.638922333,24564.0945906763,25108.9087759884,25578.8265929003,25520.2680523234,26317.5725143376,26701.3859574659,27669.1569553316,28409.6571584505,27502.0094029163,28336.7906409377,28585.8204520107,29120.6728083047,30038.6591992485,32008.3674723924,34634.6301492517,35772.2578341287,37146.3298952635,38388.0564121682,NA
584,"MHL","Marshall Islands",3079.69193029407,3010.24844601659,3170.12465471079,3321.01114585294,3489.32186961866,3757.79795164542,3365.56520854337,3153.81205913917,3133.80986398411,3090.36401447623,3111.84406471755,3281.01213385355,3342.15513448744,3221.34902821925,3191.0399886765,3217.75778582455,3209.69198620058,3281.85891420692,3053.53111675517,3093.43296744624,3320.3066917364,3285.58253525386,3197.18361955825,3303.17207033623,3258.33194118092,3295.19772838855,3321.14014454748,3436.64061860014,3539.56739368279,NA
478,"MRT","Mauritania",2800.93092067817,2777.87040129475,2757.64173786362,2845.39856589555,2688.62184217207,2878.47444290708,2969.8848231714,2778.72530366416,2784.23176804432,2922.4439704721,2833.93437742194,2813.6475415509,2755.18092758289,2839.10766184156,2918.42347588688,3090.86043315705,3570.52061630191,3567.262208337,3503.26513886937,3367.48688467912,3426.47250505498,3483.52210100307,3578.10491817624,3685.70479553938,3779.1011551619,3687.27195295698,3649.51480133713,3657.11296074412,3683.24956965716,NA
480,"MUS","Mauritius",7580.77522649657,7832.01473186292,8233.04869364959,8549.4964563236,8779.33501069807,9077.37380049543,9487.07494764796,9901.88944111108,10393.2726265836,10529.9180373,11282.2507741412,11568.1726626381,11673.6640094463,12276.2200746753,12727.7160406231,12877.482961175,13441.2059560097,14146.3984162769,14854.643381851,15306.3880091551,15938.4192089782,16561.7709831855,17093.3209320904,17628.8293745855,18255.8699595142,18879.4948538711,19590.609238339,20319.4911077238,21074.8130357421,NA
484,"MEX","Mexico",13579.61137082,13892.214919626,14126.0368488463,14148.3454574254,14595.3001354517,13452.2338474471,14134.5909882244,14868.6799522996,15401.2118183143,15593.3938542284,16129.9603347502,15840.7656931997,15618.5304802019,15629.8167919413,16019.7546166847,16159.0489137034,16641.3057651751,16771.5353144421,16711.5547714836,15596.1976893413,16160.3417046123,16520.2585085371,16891.4926915681,16896.4671376372,17149.7771030418,17495.1611140392,17789.0262708879,17955.5941023653,18133.7014683237,NA
583,"FSM","Micronesia",2728.84015326386,2858.23983248275,2896.00757589295,3055.63367427224,2978.67517385,3143.17662867539,3020.89896626599,2833.64510376263,2921.74378946485,2973.63618852353,3128.37861576486,3203.01934493378,3224.84314360783,3279.49337691136,3186.70796027592,3266.97285207611,3287.80798559915,3256.08342568169,3205.31086089745,3258.22252613092,3333.91000557766,3422.28920957019,3324.46664834969,3159.20690108299,3042.70091978567,3140.97279204245,3131.29064579958,3179.39157401331,3152.71540426872,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,3154.07038185698,2974.65372319328,3034.85176460182,2837.45203219481,2746.18809209422,2809.77809390668,2987.84872670924,3228.3685138959,3451.14540997001,3715.71332077956,4004.12230176503,4207.99895055781,4344.29505270692,4692.07271264093,4416.11965317124,4734.38977326446,5012.74200758118,4983.83393766312,5436.02057816865,5711.2823670615,5695.63066691474,5950.35083745243,6234.31028346716,6452.29973773782,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",5122.53160723359,4605.98274375182,4131.97971276804,3966.23452351896,4020.17102746394,4243.87126315492,4303.98701462688,4435.00826039061,4544.35929850921,4643.35915229581,4655.05755406879,4748.59553560635,4925.13813970902,5215.70981324364,5706.041339458,6047.18739304772,6481.39650177669,7049.29014904542,7565.6372480266,7352.61115813888,7688.06372526479,8853.12541902055,9752.53146820259,10672.8748444524,11286.0699560905,11329.8779732218,11245.0382946779,11626.7576599813,12244.9817276962,NA
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,10530.9594442061,11080.754631636,10066.6800802036,10396.7785280501,10468.9188002449,10625.5725940869,10845.9909519376,11305.9864205266,11761.2334806528,12752.8884075586,13602.573294037,14559.1965925723,13686.0854515838,14034.5692635667,14472.4582555656,14066.4204644327,14551.4306082338,14796.6189196818,15289.7050048464,15737.0078260679,16477.3848210943,17314.8623671531,NA
504,"MAR","Morocco",3957.56877470718,4167.06688327748,4008.09179920087,3910.90325604401,4255.15158874761,3964.0400452586,4391.19039474964,4264.86003969407,4515.67374178283,4509.1517010446,4541.43487843064,4818.20214131557,4913.19708217546,5148.72569123161,5336.16779381003,5450.21957053039,5796.60525569642,5932.18563391247,6209.21942067624,6393.20070749859,6552.12880675284,6803.60108526191,6911.39495730232,7123.32762783577,7211.5317405959,7436.18487886565,7416.00819171466,7631.21633360867,7761.71323272488,NA
508,"MOZ","Mozambique",473.401824426208,483.902638652399,438.643111467862,466.021732910616,477.314693768455,471.202661830039,508.334079702417,550.707469553008,590.369483963356,642.998631537043,633.458590927786,690.170333646294,732.492152089449,760.257247409816,796.663665786057,825.362295454726,880.26181547,922.364143413726,962.796890482374,995.951022001698,1031.86630620009,1078.20860260835,1125.06504919713,1170.54438748051,1222.45287355544,1268.17632441997,1279.3955438737,1289.31584812505,1295.22490147449,NA
104,"MMR","Myanmar",730.228037854215,715.865295730096,775.554961451927,813.030658584712,863.890169072541,913.008760758378,959.793711306712,1001.08733512606,1046.24384606771,1146.43329818096,1288.98736999925,1419.84996229176,1574.68729149323,1776.05419732224,1999.71007505879,2253.16710509311,2529.64793187993,2814.6953227872,3084.19696445214,3387.81824232078,3688.49163630722,3864.95976755574,4114.22766439391,4423.14638753102,4737.45986102579,5030.26414915119,5288.57019877069,5610.32470011296,5922.02335753958,NA
516,"NAM","Namibia",5713.1970443445,5997.70785964812,6256.96701197827,6007.09105079685,5970.03454326577,6065.46899477818,6125.40777614132,6253.62126442805,6334.10169523394,6427.91328468409,6538.53991027538,6509.99363680903,6719.12119983495,6901.14751529687,7631.62079046261,7701.21882871125,8107.91441056121,8393.77023221074,8460.68089565267,8332.19937714585,8677.65599794306,8959.51589253355,9249.68723240765,9599.64964077085,10030.1180351769,10449.9511284424,10374.0076307595,10093.2331862854,9850.91284831302,NA
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4048.80259682562,5415.41022894878,5855.95010014118,6605.6151202752,7339.30436698258,7905.08875483864,10078.3913558214,12561.4463359568,12270.2975919501,12950.5289813432,13669.813248621,14644.6181333778,NA
524,"NPL","Nepal",1188.05828312966,1231.15317592936,1247.45793810161,1260.60468850671,1328.45681035671,1340.44013547329,1378.99330864899,1416.90048015351,1429.69042709122,1464.07146241459,1526.84332296049,1573.44745913451,1551.22123262307,1589.57924497021,1641.85572259798,1677.52055708703,1712.53030629243,1749.7500458352,1836.79382530471,1904.56164056582,1986.71001520982,2052.54719698636,2154.79317140078,2249.75989117733,2385.47071596762,2454.8746072374,2447.0340737523,2613.18274926894,2741.43637208188,NA
528,"NLD","Netherlands",32305.1875287772,32833.3950137221,33142.033851558,33325.7234646175,34106.2679397042,34995.7503358528,36053.428085597,37421.0722271408,38925.5875227199,40613.9359948642,42016.553805413,42670.9440462379,42491.5691489151,42357.3851638217,43048.3137696939,43828.6501911815,45272.7822513519,46878.7705912864,47710.098364663,45724.8627639438,46101.7544994748,46599.0210304499,45948.5362785831,45753.6324051006,46238.2097065126,46935.6049736917,47709.7212033763,48809.0890586595,49787.0727543045,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",24037.7673818798,22651.1034296679,22661.7659956533,23836.872554554,24726.0765809394,25517.2827769423,26026.102827457,26211.7467869921,26185.9508594628,27469.8944856259,28101.832148869,28905.9486921325,29737.7299518908,30487.0353682256,31248.9519340739,31924.4592359576,32434.5928444927,33101.7962685077,32490.9099669006,32098.9656712834,32232.7088916439,32734.5366666969,33280.2459037302,33876.0522076394,34608.0616955798,35177.8173054732,35702.8760132008,36046.3943100161,36351.5747263046,NA
558,"NIC","Nicaragua",2972.79681558268,2901.72003889674,2848.22907942698,2774.7432902551,2806.65792453728,2913.0468054127,3039.45436916626,3103.67197605588,3164.47406268708,3332.56752208061,3415.69596474635,3464.84005263937,3441.49312896766,3479.71503804046,3614.82517774597,3718.50584559854,3820.17836408241,3959.30020119702,4039.41170408294,3853.3049867967,3968.9996776189,4163.25633536545,4374.82366624553,4529.84234674818,4684.54111968376,4845.55252871101,5001.79317524201,5169.3431120932,4910.05064275522,NA
562,"NER","Niger",893.012648016391,886.425341120147,801.767655666716,786.443441012902,790.457070536528,783.537893082646,782.594753149623,776.368113896459,827.407176402131,793.782123108751,754.855211648052,779.600307257858,774.088722198857,785.598967174033,757.751261739293,762.874429061504,777.475817655254,772.373364459985,815.040394159404,778.982257307485,812.30387418022,799.258375990871,859.786590868207,870.4018395762,900.136918215283,903.420053638705,912.028581124977,920.626617505733,943.59933296542,NA
566,"NGA","Nigeria",3360.80870885828,3288.06504317905,3354.67540552724,3205.15490283902,3069.48660758441,2991.82707384606,3040.73091250734,3053.10161713464,3054.84798283445,2996.93630774793,3069.43645211615,3170.43835243065,3565.39478392626,3731.4632512152,3973.62027846186,4121.50348353358,4258.59364094947,4421.3600806808,4596.9992316965,4835.94937614404,5085.41401259899,5213.83719396966,5290.63010562191,5494.51673446097,5687.59204396667,5685.92583949692,5448.9128669806,5351.4412541021,5315.82318062625,NA
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",9633.12449998672,9051.95480333256,8477.42245349862,7862.53028258669,7733.35633322244,7641.17773477924,7707.67304401041,7778.95485937563,7991.9890752264,8287.94587323248,8620.5824638586,8323.34930248536,8422.57989095747,8590.92069180706,8976.66477957544,9385.98330078868,9854.47355010482,10480.7429585583,11044.1592717007,10995.3732366072,11355.3394804946,11611.2511511123,11548.3329934947,11875.847608953,12296.7816006381,12761.3593030373,13115.9210435266,13139.5677273981,13483.4534646178,NA
578,"NOR","Norway",42770.1902142824,43879.9429695926,45186.8221518852,46196.7372865948,48256.628499951,50001.6821049825,52250.2211007948,54713.956880076,55816.5554146546,56551.4957969456,57986.3778930043,58890.7037838261,59421.094883332,59611.2229409247,61612.2756339295,62800.701374698,63791.9366942144,65025.6915567634,64526.2169382634,62617.1536085769,62276.0189061746,62076.7406576687,62922.8154216846,62809.4184087437,63328.2595263597,63934.6280944577,64052.9453124912,65013.8351743795,65389.176978653,NA
512,"OMN","Oman",35042.1143492936,35568.8296875032,36821.2319088363,37372.4479453252,37441.9435662628,38316.6334396354,38912.1827375619,41019.5573197282,42064.1312563145,41954.9933851966,43966.3184287238,45396.8633679525,44130.0766933107,42028.6871124683,41538.5583584898,41458.6750502256,42509.2814295738,43125.4176162904,45070.4592619137,45743.1556939457,45336.2400748723,41942.120555518,42619.5001179032,41330.9928928901,39700.3967949802,39243.1816572616,39248.878398496,37778.7868719997,37143.3092089263,NA
586,"PAK","Pakistan",3055.82439858816,3119.76482766673,3267.76832269925,3235.02304519229,3264.58640742674,3332.08094790904,3395.56991437883,3332.9655580955,3322.00266676239,3349.65841934193,3401.11332614971,3382.17412026939,3407.85819055089,3490.30889892319,3662.06701535637,3853.3360826284,3998.62037163523,4097.30469789065,4073.77376712487,4096.60887275591,4071.97592632434,4094.52711205909,4148.9425472701,4241.18504011363,4347.52750642688,4459.146517241,4608.52721363451,4764.59941309558,4939.78001670791,NA
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12428.3318480393,13032.8581560893,13310.957388626,12821.148017682,13419.668102298,14024.9692854069,13985.6942311187,14456.1309301849,13980.0825299743,13405.4123524504,13691.245745874,14527.3193922378,14882.8772654449,14700.7400372863,15326.2539139749,16833.1478449623,16909.819155507,16238.9033212692,16424.5518374086,NA
591,"PAN","Panama",7855.22273794727,8417.38391910905,8920.93961519736,9215.78972401159,9285.86958485527,9256.94123910539,9439.50290045521,9846.48586137682,10357.4097538621,10549.8386186657,10624.8530408621,10480.7042964496,10511.7647014066,10749.5090708011,11344.889913774,11938.4905663825,12736.4519727985,14006.705348673,15113.5265487258,15032.0102303319,15630.8617965347,17099.8188262158,18452.6687005231,19393.1590224858,20031.6934361289,20821.5619113913,21484.3150995395,22243.5494820482,22674.3990441347,NA
598,"PNG","Papua New Guinea",2217.89195293772,2373.22565023928,2640.06662477647,3049.47173661352,3156.30550895998,2980.33062679894,3133.97449787987,2938.40784291445,2759.20519225773,2744.32521571301,2615.71848400482,2556.99339992672,2501.02630536566,2503.92962274548,2519.09330920965,2620.90803995333,2699.52414690902,2841.40833454219,2764.88828318833,2883.24084338494,3103.28444586616,3069.75809776518,3145.86333608702,3200.19216192834,3561.21287211335,3821.49788825377,3898.48062636339,3956.86641020334,3847.65237015163,NA
600,"PRY","Paraguay",7932.98367018879,8000.0102980745,7933.1632853713,8122.83556967521,8352.07710516756,8715.07261804016,8651.57376384177,8819.2886862172,8635.68284204657,8340.5278778644,7983.97218244366,7763.88464963015,7616.97061308046,7803.57681253139,7981.9493339717,8021.30162515084,8280.20175014343,8605.11081536381,9027.60277403907,8883.54125368418,9740.68188010088,10016.7703711715,9827.01866754524,10508.9432944214,10870.7434394442,11056.1334381666,11381.3204923257,11790.4615618001,12067.5362699846,NA
604,"PER","Peru",5253.76631498027,5262.83516976289,5133.09632754342,5300.40560213248,5842.16651857899,6159.52254881621,6215.62475367426,6498.19734798513,6359.96261402288,6351.02055038986,6428.06705780179,6385.8884495455,6659.18146143164,6867.79701183367,7142.56236124417,7525.56802325155,8024.22841396388,8636.76994814191,9349.35765299265,9376.19670873214,10075.2258008988,10626.0771337578,11185.8088093639,11734.2011367158,11887.4151503171,12120.8028033035,12414.4778914138,12517.4087708827,12793.494870612,NA
608,"PHL","Philippines",4013.58409764132,3892.29462828531,3811.41354153713,3800.09486111814,3874.49812437392,3962.59607141723,4099.22062239146,4215.59511370317,4099.16764049087,4133.93783177296,4224.10315180311,4254.63909275606,4318.03680111724,4440.60480169239,4645.25280474599,4776.09181035691,4937.14270997473,5174.51358655312,5300.67502253707,5273.81226297631,5582.53314711114,5689.76094098301,5967.48923364606,6281.8358629539,6558.97337661616,6847.86517354716,7209.78648558956,7580.84741673228,7942.50985686292,NA
616,"POL","Poland",NA,NA,NA,NA,NA,11300.3340460508,11975.6336191999,12740.8398771722,13324.0375918673,13943.7015556232,14732.4945417148,14920.466346876,15232.1389433688,15785.4276307162,16605.8234414517,17193.530437325,18267.6015698986,19563.3169543015,20391.9002245226,20952.8016743906,21770.6444359772,22850.6388460286,23218.1112952256,23555.4962149534,24355.3952737249,25307.2757019978,26093.8814549324,27378.8923227546,28785.5414230344,NA
620,"PRT","Portugal",20144.0429020166,21072.4886031837,21318.6370535458,20857.5104307947,21002.1609560681,21825.9441616932,22505.9982536693,23391.7889213863,24392.8666127906,25202.8337785048,25981.3628810363,26300.2226925234,26358.2258886253,26015.1097827039,26417.2045655661,26574.3969864246,26957.5829556661,27579.1041714427,27627.2849036354,26739.2363238161,27191.3777580294,26769.5118850003,25787.7315706093,25690.4092080112,26033.9210077967,26610.4377931792,27233.6071290127,28257.3441737696,28999.3730926756,NA
634,"QAT","Qatar",65149.2500956036,63418.7859589296,69779.1432358399,68478.6760004018,69350.3204692644,70535.0020227025,72030.2593036405,90971.2479246157,97799.6363186579,98153.4880042811,101633.199147626,100650.57649015,101888.991231268,98440.4369073514,106825.801240524,102040.523250052,110913.842784272,110539.119158114,110308.755120866,105991.518660827,110957.490152178,115839.439129944,113248.542687694,111034.609415748,173160.104788257,170369.764270469,167007.370494305,165615.024064572,167566.481877596,NA
178,"COG","Republic of Congo",5323.02270723097,5302.99139221077,5293.66806008931,5098.63088215751,4685.89780638058,4737.32599936463,4801.76444757898,4636.17906962459,4671.98983033256,4421.35067744788,4620.98947889059,4661.77363334535,4739.20848260509,4642.37338389822,4662.07786656488,4867.92265817336,5002.51681004747,4757.0003156563,4852.60241152515,5046.58352700935,5323.42872751902,5353.8042963066,5415.11371719297,5465.03844513861,5694.86242077094,5702.18297617141,5403.53600845664,5103.14282137646,5024.08268595301,NA
642,"ROU","Romania",11445.6660152543,10054.0514266013,9255.83620154825,9410.14196934603,9794.37198350147,10425.9776745031,10864.6530355653,10367.6244470707,10178.2261980941,10155.8187766397,10419.2582003116,11117.0019204435,11968.1050724769,12336.9577435217,13701.3158678119,14429.7471633813,15680.9037663144,17065.4724093,18967.2843046198,18070.7040756282,17469.1754478485,17907.6746269812,18361.2049364098,19077.2257782884,19801.9480324916,20665.6363403955,21782.1310204802,23467.9443467794,24538.077550491,NA
643,"RUS","Russia",20867.7190094534,19770.2756570347,16890.0555305174,15443.4873294397,13519.0272502474,12955.3929203184,12487.0605358024,12682.8187129154,12030.5296815403,12840.1491668084,14183.6993555508,14970.438083376,15746.3238195969,16972.6317184424,18268.0541921208,19511.4927737068,21180.6634337555,23020.3518058457,24228.0470374763,22331.5348971317,23325.9811930922,24310.0439655517,25167.1371068116,25565.652310071,25688.6200774581,25047.5243831061,25087.25497682,25468.9900704365,26046.6349798248,NA
646,"RWA","Rwanda",865.771149113376,868.420407964251,971.781095123776,955.494548612219,501.602953944628,689.882271880743,754.967300631542,805.06479110764,808.049825866348,782.46865975397,801.747554332216,838.338795359098,926.873154557699,932.884040923997,988.117185328419,1061.25857265232,1148.73433625219,1205.69965743072,1304.98211585305,1349.9204981203,1411.90320630206,1486.65547363982,1575.87967181833,1610.28781401365,1667.57991562597,1769.88029684045,1827.55890370789,1888.82194693064,1997.85919835339,NA
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",15690.1820462801,15351.9237968805,15882.1964537031,16781.9107046984,17466.8766666703,18207.2024123975,19089.1194865716,20211.3445699588,19942.2796331829,20398.816372691,22286.7010709654,23239.4915206926,23515.0107367887,22416.7277036829,23035.3251930315,24981.2221927151,25448.3224788466,25201.5957617431,26609.9601892527,25494.5632414733,24535.3533216731,24766.1960531915,24000.8327513082,25069.8389293269,26412.9495112276,26462.3950516214,26987.8963243923,26240.7691079174,26804.0862085403,NA
662,"LCA","Saint Lucia",9632.81595888364,9532.59731016193,10162.6061267324,10104.3374241345,10147.4115769389,10199.1867177334,10358.7460276639,10145.1297092812,10634.3564342709,10779.3030173805,10665.2408275802,10207.3280647696,10171.8335447216,10530.4392306707,11205.9587827522,11050.6457101938,11595.898147784,11676.2606442673,12086.3799239096,11757.7980866789,11667.2423211691,12049.2093550579,11939.5949793305,11646.6882778648,11750.7877807509,11723.7377238216,12032.2848567555,12275.6264545862,12317.2695762076,NA
670,"VCT","Saint Vincent and the Grenadines",5577.23836205645,5625.29929745087,5974.38501641349,6223.57236186797,6144.7809673831,6623.17485296986,6712.08900561807,6952.61861651805,7243.25523956147,7442.58266599014,7562.75515719481,7684.03797731195,8154.60452414794,8763.11221827382,9111.68695004364,9329.6164343301,10047.9286376427,10391.9201046887,10568.7511083715,10357.0349302229,10012.667935997,9965.06450657825,10091.7364339771,10259.0049509313,10360.756585281,10470.9776158899,10639.3431033377,10709.7684820439,10903.4110883635,NA
882,"WSM","Samoa",3694.86315536735,3583.59886761746,3544.16654344308,3653.51359247229,3527.39410297387,3732.7069141394,3974.70902655582,3979.29010177953,4048.49057347345,4118.61935659496,4382.24845405315,4661.30345246247,4835.80528484203,5023.49561890347,5223.28325074084,5405.97128559497,5477.38737835955,5786.2743298095,5805.85002735746,5487.9689518279,5472.95601197452,5655.13733388523,5377.47407031959,5309.21173356303,5271.79243633521,5460.31229164108,5869.097995107,5903.9073292812,5752.99315695442,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,65219.8250661279,69393.4824158215,74786.2650256555,75557.2496488726,78748.2114163983,77999.1219237686,79927.7819865706,82502.3278904945,83360.571605161,85478.5675351909,90467.6698798094,90839.5079625626,78207.9887726788,73580.880517438,65725.5675212024,59923.9091485152,57306.9477392677,56110.3390836643,55897.3248629884,56731.4869951009,57296.8642567227,NA,NA
