"code","iso","country","FGT.raw.1950","FGT.raw.1951","FGT.raw.1952","FGT.raw.1953","FGT.raw.1954","FGT.raw.1955","FGT.raw.1956","FGT.raw.1957","FGT.raw.1958","FGT.raw.1959","FGT.raw.1960","FGT.raw.1961","FGT.raw.1962","FGT.raw.1963","FGT.raw.1964","FGT.raw.1965","FGT.raw.1966","FGT.raw.1967","FGT.raw.1968","FGT.raw.1969","FGT.raw.1970","FGT.raw.1971","FGT.raw.1972","FGT.raw.1973","FGT.raw.1974","FGT.raw.1975","FGT.raw.1976","FGT.raw.1977","FGT.raw.1978","FGT.raw.1979","FGT.raw.1980","FGT.raw.1981","FGT.raw.1982","FGT.raw.1983","FGT.raw.1984","FGT.raw.1985","FGT.raw.1986","FGT.raw.1987","FGT.raw.1988","FGT.raw.1989","FGT.raw.1990","FGT.raw.1991","FGT.raw.1992","FGT.raw.1993","FGT.raw.1994","FGT.raw.1995","FGT.raw.1996","FGT.raw.1997","FGT.raw.1998","FGT.raw.1999","FGT.raw.2000","FGT.raw.2001","FGT.raw.2002","FGT.raw.2003","FGT.raw.2004","FGT.raw.2005","FGT.raw.2006","FGT.raw.2007","FGT.raw.2008","FGT.raw.2009","FGT.raw.2010","FGT.raw.2011","FGT.raw.2012","FGT.raw.2013","FGT.raw.2014"
36,"AUS","Australia",0.29786078299541,0.289574306936663,0.291290871185785,0.289167896623084,0.231449441037864,0.275752868988203,0.280683441940802,0.271891358784947,0.282479059924645,0.296772560235126,0.299506718060519,0.398223212149719,0.39083025594787,0.399657802076039,0.41954900494105,0.395132054866184,0.395918779139085,0.427044709239268,0.430228304156196,0.460918541078621,0.488703725974843,0.533092629981737,0.53711856605015,0.541455229563259,0.558244532810317,0.481433800214828,0.50724005235296,0.50485388406051,0.497415645512766,0.528661873498836,0.44446509308872,0.54395996628697,0.540803103851035,0.518560487461638,0.483494329589704,0.464616724710351,0.44704335442669,0.416796957876665,0.364718344415313,0.450337869648092,0.345613239132443,0.36743137263079,0.385021240780535,0.471874564824487,0.495165326842731,0.557834364834128,0.530178022617308,0.487826288780606,0.501538212443693,0.5139693465218,0.478360612105232,0.560419731051723,0.459518227640536,0.408984761525418,0.358703118802919,0.361531380112543,0.358554857049446,0.29794256337312,0.299544648163981,0.308376375651942,0.311871142962033,0.307727872257941,0.310425876315986,0.315307994977128,0.321146483826757
40,"AUT","Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,"AZE","Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,"BHS","Bahamas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"BHR","Bahrain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,"BGD","Bangladesh",1.64851292829779e-06,1.52571303245001e-06,6.64030371231396e-07,9.14547933469199e-07,1.01688565151797e-06,4.8392702380481e-07,7.42523054904077e-07,5.483718607451e-07,5.38771242662195e-07,7.6160793714121e-07,7.02180265824383e-07,6.66590033501334e-07,8.30061267904873e-07,2.33730791233408e-05,1.77140215024602e-05,0.000631606289126197,0.000835302409803907,0.00110255716787295,0.00147689823982762,0.00198894113909314,0.00203290009849173,0.00229825735839715,0.0786024220565783,0.0867471144952985,0.0942150201580379,0.105849562127655,0.112301951738071,0.119633780935281,0.126071932673225,0.134817208242299,0.142100375076351,0.148740509866911,0.158180655975691,0.166454475380901,0.171233510601655,0.167776622419704,0.164235904227135,0.157138260772263,0.155272239730065,0.155766977345419,0.155207689196236,0.155410481910154,0.151254104527286,0.147029334876065,0.158054550858064,0.156593787402406,0.154883388426217,0.150977553438858,0.156106043860367,0.148587282620385,0.141342080536266,0.131100552337763,0.124274352597636,0.125420452425281,0.116869431591596,0.107667856220477,0.13514449816389,0.134635126576324,0.128605210985182,0.1126531176774,0.0955081440114355,0.118306269861025,0.171349143722838,0.162109577432711,0.155187270697671
52,"BRB","Barbados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,"BEL","Belgium",0.940640712604436,0.930924522801249,0.940907160062916,0.935975895834303,0.963741728264858,0.963489757688238,0.957020436675738,0.894903876096964,0.916227420802438,0.932182388833041,0.930341630188126,0.953296612871221,0.948198857907165,0.951537978290623,0.95611786751575,0.949425358698238,0.953809918931316,0.976586718102991,0.939542255392957,0.940433182768296,0.894039346125817,0.894174524842765,0.952378995616064,0.946352860635129,0.930424212321829,0.95060522607916,0.963611791049082,0.95331017981895,0.913024313824087,0.933416414571072,0.921345903630504,0.946656408833238,0.965822800073554,0.964182280041558,0.95822252426051,0.960181806087714,0.957132225254279,0.945661229421318,0.943639805435395,0.963337441274909,0.955497298955496,0.954566193146982,0.962704402402196,0.961603162200671,0.954533739436019,0.952796539215515,0.946578568847039,0.943505221224222,0.915262199915484,0.958255309756566,0.94828112145386,0.932844462048796,0.943794336103898,0.967980282850644,0.964653862493712,0.970972583825936,0.917100998805981,0.93825013013178,0.962683001921586,0.948632407401605,0.957919964276097,0.898737876046126,0.890226128704343,0.891811023842957,0.895303990862894
84,"BLZ","Belize",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,"BEN","Benin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,"BMU","Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"BTN","Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"BOL","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"BWA","Botswana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,"BRA","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",0,0,0,0,0,0,0,0,0,0,0,0.0863831657347065,0.0787048612351323,0.0745023643794724,0.302103310947111,0.292920770167091,0.33862510495382,0.315907010071255,0.259443413505021,0.281834220825046,0.323296970226114,0.446475458853739,0.36651271257552,0.245092968527761,0.429888237382331,0.445382565949942,0.388573270478263,0.455680696169887,0.456072669030451,0.495535519900892,0.443445611346643,0.454092036005102,0.503247555874119,0.570336264610541,0.54524332938526,0.536344707107187,0.601936991768747,0.53303028758553,0.396406152913131,0.467117236751981,0.455024278054274,0.61085250581202,0.621368350565521,0.539385442921557,0.529010191827685,0.585861647364194,0.652756375986666,0.75923718934183,0.594155850870583,0.461928917805027,0.632380259734402,0.483762540793374,0.323015278063408,0.319595519824282,0.301658853227551,0.324221688095065,0.257456865368216,0.324405102786926,0.323691022230133,0.281094013365226,0.420996999040179,0.386680949579972,0.36660038610122,0.381502907458575,0.375070005600448
100,"BGR","Bulgaria",0.123639130357852,0.484418361092476,0.345537496854676,0.23247040908147,0.132242688588387,0.0926543573937363,0.116122057859435,0.16462983578051,0.19009755531786,0.224190446082723,0.0978485506622111,0.128950149292325,0.39671974145258,0.247232163317133,0.172341986025176,0.121292570369088,0.0762503491847596,0.0616935043682586,0.12755698658283,0.0632087522003009,0.232483327883654,0.273130034559965,0.425146652909,0.623251685068397,0.528424644556605,0.650096462747413,0.722908781413019,0.791625216974089,0.789516637059992,0.740171091082498,0.91597671189321,0.933262145219745,0.935236188532818,0.889176634721765,0.901247994619213,0.927109826204545,0.890259523261266,0.920069871980055,0.79153132015192,0.856705067527629,0.914780890804598,0.9016015939955,0.903008775821583,0.902482506888023,0.162765343069758,0.194561362773269,0.226981022052799,0.215778277378871,0.2046981294327,0.222508376819768,0.198648191683018,0.0939983402101621,0.470024693282161,0.412826220767402,0.325433648257883,0.309877480934922,0.30220008071858,0.116678086349339,0.226610581526877,0.296660140131717,0.324139899826671,0.413288874129906,0.296032093985094,0.322563473693757,0.224679573183742
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"BDI","Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,"CPV","Cabo Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,"KHM","Cambodia",0,0,0,0,0,0,0,0,0,0,0,0.0353690955370181,0.0394503461787195,0.0547659974221536,0.0565493627860399,0.531314821339643,0.554175836493389,0.573226313618208,0.459079601182054,0.456243443600466,0.438630781607467,0.436328338982184,0.437173386213208,0.384193935606744,0.376872913568099,0.376662922036573,0.322373848766646,0.282965256904316,0.280695072643268,0.267520480391531,0.250183639389755,0.248025953020299,0.235590905773814,0.222344100898486,0.216256359952926,0.209308011608727,0.203278466316263,0.207195924758341,0.202175046072348,0.200138771779017,0.20915529711338,0.188773697986818,0.171424626033066,0.160120020710169,0.143987130747455,0.137411443195652,0.128753552342054,0.129735025146906,0.126689682889966,0.134636099599284,0.131899072988326,0.142402506599623,0.144757188057595,0.145123523778886,0.144014420483686,0.146192369652184,0.140069419636605,0.155383061359714,0.127681053568417,0.136351221629986,0.150285543386564,0.160492837411602,0.172514331203552,0.17333502901197,0.1858158783813
120,"CMR","Cameroon",0,0.00474442844463581,0.00931741431116547,0.0357888823634553,0.0810591356930857,0.110180779491282,0.114043627723537,0.101937213868849,0.0913192110399764,0.144951949258486,0.112036233987194,0.104787212974008,0.132473788803321,0.168840442026158,0.170504468455133,0.193080366838008,0.234219145938826,0.216740494110449,0.200577443959776,0.243140374145378,0.349388824313992,0.399936815635285,0.410735343071229,0.503403068567673,0.472235752685483,0.44908588681942,0.44500410710003,0.451537240095922,0.355088503945369,0.305960285545452,0.266912525277528,0.272100956074487,0.288048504722154,0.289717902544986,0.307644151010081,0.290306294954392,0.295376366723428,0.322525296132063,0.325506462612684,0.289210102078278,0.243496283281929,0.2297845450438,0.198328016854384,0.194380499519537,0.194638957250934,0.196466588533847,0.194617613736642,0.18634620358418,0.182599010441289,0.192092550963835,0.18653626993298,0.18537400895412,0.18325836180855,0.181262764072558,0.208122616897038,0.147816122596124,0.117871918609137,0.185973680048858,0.163955149143615,0.151160595946933,0.134430126971365,0.126556188199733,0.125105025772498,0.123559890699984,0.120278715241569
124,"CAN","Canada",0.479001706139318,0.429305848089416,0.590671584378529,0.604154964315694,0.615001151939158,0.668661557320297,0.649263074036752,0.708072296281946,0.703248166943418,0.734644027543593,0.805584154404789,0.763191284864141,0.712611612383757,0.755331871696741,0.758322374533271,0.830153872770028,0.782098424092999,0.786082220453013,0.790205101579947,0.769974609422166,0.739195631465067,0.741164920234363,0.724338165732694,0.698183003128221,0.659245568700996,0.60347194571677,0.511194018358751,0.408278883404806,0.379281347065361,0.395371296883205,0.408159765823409,0.356953079206864,0.360744288051726,0.337264060491911,0.348491614400012,0.322946798045776,0.347624270500228,0.331239231654962,0.323084464613524,0.332744338123517,0.30962055983679,0.385307012579922,0.368330553124218,0.271742089819854,0.308816176815672,0.244022630201111,0.325104484200672,0.324361510716389,0.335080556201407,0.349953570447136,0.319271310293506,0.34120768701857,0.344155886554789,0.333398378096936,0.366434628339812,0.37516675769507,0.368848285275283,0.363938807404276,0.368014175812998,0.33392451626138,0.34707728208297,0.343837392135331,0.347815125475457,0.337680357930598,0.319331749001156
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,"TCD","Chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,"CHL","Chile",0.314570120679598,0.360454687616489,0.435876822404111,0.404016015479507,0.354398945683393,0.397156183505864,0.406788430756895,0.3986199322444,0.397636507524602,0.346230535373816,0.208602951073301,0.176033898256651,0.191052043070501,0.496768778844536,0.467914929886413,0.140445761003206,0.0787516358821742,0.0667411983727421,0.0995809676349772,0.0980279558937937,0.311530394645451,0.0709392793692101,0.117783236524049,0.105446559477249,0.0382328077251163,0.0870019880416532,0.026211743226615,0.0696930536202181,0.051307941641443,0.0296756016558573,0.0194144634924063,0.0244748342265135,0.0161156545207811,0.0292282694527302,0.0198868847695097,0.0172666853575757,0.0173531296052351,0.0287606249875389,0.0204701100373362,0.0194267396486346,0.0232376581506169,0.0253771917176503,0.0289560004837015,0.032740306746177,0.0293130796282295,0.0316532130379292,0.0321542641258584,0.0354018412214986,0.0451316717158563,0.0309477710951592,0.0321432057661518,0.0370019326439502,0.0264639111835651,0.0305791240333601,0.0281462788286721,0.0297774469151258,0.0411116051836957,0.0465555764507867,0.0457101505994661,0.027840977486887,0.0212790122602798,0.0125832354512084,0.0145503583605743,0.0143560680580022,0.0133534539243275
