"code","iso","country","PBD.raw.1990","PBD.raw.1991","PBD.raw.1992","PBD.raw.1993","PBD.raw.1994","PBD.raw.1995","PBD.raw.1996","PBD.raw.1997","PBD.raw.1998","PBD.raw.1999","PBD.raw.2000","PBD.raw.2001","PBD.raw.2002","PBD.raw.2003","PBD.raw.2004","PBD.raw.2005","PBD.raw.2006","PBD.raw.2007","PBD.raw.2008","PBD.raw.2009","PBD.raw.2010","PBD.raw.2011","PBD.raw.2012","PBD.raw.2013","PBD.raw.2014","PBD.raw.2015","PBD.raw.2016","PBD.raw.2017","PBD.raw.2018","PBD.raw.2019"
426,"LSO","Lesotho",411.469074090402,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.500817351148,NA,NA,NA,NA,NA,NA,NA,NA,NA,581.271241095401,NA,NA,NA,NA,560.22468514912,NA,NA,NA,500.345802112654
430,"LBR","Liberia",311.51869222779,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.053305025082,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.545277479161,NA,NA,NA,NA,325.111005925823,NA,NA,NA,302.93467274732
434,"LBY","Libya",318.454353113259,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.14202385548,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.29333294126,NA,NA,NA,NA,203.035061063537,NA,NA,NA,193.591988565242
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",64.4849445201777,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.001437017684,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.3315657466241,NA,NA,NA,NA,54.7237350676925,NA,NA,NA,44.9817629998534
442,"LUX","Luxembourg",97.3170069811598,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.9075129389069,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4588564432437,NA,NA,NA,NA,31.895652529219,NA,NA,NA,27.3840058917574
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",473.859290415904,NA,NA,NA,NA,NA,NA,NA,NA,NA,492.628206021696,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.95917047356,NA,NA,NA,NA,388.913945458757,NA,NA,NA,361.050997848798
454,"MWI","Malawi",399.216011795668,NA,NA,NA,NA,NA,NA,NA,NA,NA,455.923074002498,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.148899118542,NA,NA,NA,NA,329.947619114242,NA,NA,NA,301.81350262182
458,"MYS","Malaysia",180.771732039296,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.641654925695,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.367446721162,NA,NA,NA,NA,117.095200939485,NA,NA,NA,109.725717380348
462,"MDV","Maldives",401.582740126223,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.380505290703,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.853749336975,NA,NA,NA,NA,154.328384895759,NA,NA,NA,144.176949791488
466,"MLI","Mali",392.038351445932,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.790663856943,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.481314222647,NA,NA,NA,NA,381.393589020149,NA,NA,NA,368.747608848793
470,"MLT","Malta",441.418133540531,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.996270468948,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.407474909023,NA,NA,NA,NA,195.017222764403,NA,NA,NA,175.774037225648
584,"MHL","Marshall Islands",302.670782254786,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.902481973449,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.865662238261,NA,NA,NA,NA,224.699559055586,NA,NA,NA,206.685862321074
478,"MRT","Mauritania",238.929342042117,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.508432924501,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.144230877578,NA,NA,NA,NA,156.564039413931,NA,NA,NA,142.101117617874
480,"MUS","Mauritius",220.269156191918,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.23408904558,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.246218047019,NA,NA,NA,NA,98.9707480529417,NA,NA,NA,90.5973398260692
484,"MEX","Mexico",266.484264794816,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.284560902206,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.378613423191,NA,NA,NA,NA,227.657130579925,NA,NA,NA,214.559511126886
583,"FSM","Micronesia",377.656479622647,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.584094539587,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.348640417874,NA,NA,NA,NA,274.613259870357,NA,NA,NA,254.984569602257
498,"MDA","Moldova",147.032348619975,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.991455508847,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.451180187968,NA,NA,NA,NA,177.918803674282,NA,NA,NA,148.642136977074
492,"MCO","Monaco",74.1564833374802,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.0998111785546,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.4393701328462,NA,NA,NA,NA,37.0400913607341,NA,NA,NA,31.5379857608024
496,"MNG","Mongolia",524.398942137265,NA,NA,NA,NA,NA,NA,NA,NA,NA,647.298362362841,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.016758264975,NA,NA,NA,NA,381.05478617962,NA,NA,NA,358.038965750461
499,"MNE","Montenegro",95.0774187017958,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.042503260979,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.607727844168,NA,NA,NA,NA,108.246253783575,NA,NA,NA,96.8381958293238
504,"MAR","Morocco",598.694133231917,NA,NA,NA,NA,NA,NA,NA,NA,NA,558.253077526795,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.343841459572,NA,NA,NA,NA,465.063916574481,NA,NA,NA,426.55278129101
508,"MOZ","Mozambique",555.626993211546,NA,NA,NA,NA,NA,NA,NA,NA,NA,576.972306900447,NA,NA,NA,NA,NA,NA,NA,NA,NA,628.053627719232,NA,NA,NA,NA,593.501985157639,NA,NA,NA,526.551587512691
104,"MMR","Myanmar",521.433612987714,NA,NA,NA,NA,NA,NA,NA,NA,NA,507.596794198932,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.065026435117,NA,NA,NA,NA,324.816724566162,NA,NA,NA,291.710306825917
516,"NAM","Namibia",304.244186227016,NA,NA,NA,NA,NA,NA,NA,NA,NA,355.200372775796,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.771000974682,NA,NA,NA,NA,242.312472578041,NA,NA,NA,224.976537977814
520,"NRU","Nauru",98.2652348226177,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.86451138109,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.224234944767,NA,NA,NA,NA,101.193718685378,NA,NA,NA,89.1119449095564
524,"NPL","Nepal",531.465476566642,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.151726802339,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.35920293224,NA,NA,NA,NA,472.468992001485,NA,NA,NA,456.440323075626
528,"NLD","Netherlands",91.7130994302752,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.5503185243284,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.752729107222,NA,NA,NA,NA,31.6542418184423,NA,NA,NA,28.4663469754625
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",165.474657250811,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.384688182489,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.9003045312327,NA,NA,NA,NA,66.6934196995466,NA,NA,NA,63.4977363348652
558,"NIC","Nicaragua",408.219552568952,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.38245577899,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.415035531148,NA,NA,NA,NA,376.295969428042,NA,NA,NA,338.910042878307
562,"NER","Niger",446.576618824237,NA,NA,NA,NA,NA,NA,NA,NA,NA,470.469814306496,NA,NA,NA,NA,NA,NA,NA,NA,NA,454.01674431897,NA,NA,NA,NA,462.893226707927,NA,NA,NA,455.569255169898
566,"NGA","Nigeria",241.103668329844,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.466306063374,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.106623850772,NA,NA,NA,NA,186.580264601503,NA,NA,NA,169.057109359646
570,"NIU","Niue",45.5175161368933,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6165902018729,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.713713682713,NA,NA,NA,NA,30.3659808095594,NA,NA,NA,27.2522741982837
408,"PRK","North Korea",252.763493102578,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.476666881621,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.114531199868,NA,NA,NA,NA,313.067816721125,NA,NA,NA,298.44459738766
807,"MKD","North Macedonia",235.184416727119,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.612845483105,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.151184568763,NA,NA,NA,NA,221.679154303304,NA,NA,NA,205.699468943454
578,"NOR","Norway",101.046969245453,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.1356481197004,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.2954021424125,NA,NA,NA,NA,34.536078940141,NA,NA,NA,29.8364383826501
512,"OMN","Oman",635.848271947252,NA,NA,NA,NA,NA,NA,NA,NA,NA,595.220592172244,NA,NA,NA,NA,NA,NA,NA,NA,NA,467.955519969531,NA,NA,NA,NA,385.754707827419,NA,NA,NA,305.944805971677
586,"PAK","Pakistan",491.258878825979,NA,NA,NA,NA,NA,NA,NA,NA,NA,662.910746768775,NA,NA,NA,NA,NA,NA,NA,NA,NA,634.680773575442,NA,NA,NA,NA,589.773531776981,NA,NA,NA,542.512906771916
585,"PLW","Palau",39.8892412688106,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.4946789729109,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6517235689148,NA,NA,NA,NA,26.2448645301227,NA,NA,NA,24.130036962253
591,"PAN","Panama",237.441052640787,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.021586262595,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.662223098636,NA,NA,NA,NA,151.600571013935,NA,NA,NA,132.56010364294
598,"PNG","Papua New Guinea",121.075741588255,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.917954993507,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.262554555328,NA,NA,NA,NA,126.466772885297,NA,NA,NA,118.007593638172
600,"PRY","Paraguay",233.654647579579,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.315729243468,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.643325673854,NA,NA,NA,NA,181.775471002544,NA,NA,NA,171.229129568342
604,"PER","Peru",173.44538873852,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.019344911351,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.42401709008,NA,NA,NA,NA,92.333409026535,NA,NA,NA,85.7057691180323
608,"PHL","Philippines",137.227449535454,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.04023748361,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.470732762412,NA,NA,NA,NA,212.123556548043,NA,NA,NA,195.301147028358
616,"POL","Poland",229.911710841993,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.925641956423,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.154828694816,NA,NA,NA,NA,109.527942414854,NA,NA,NA,96.2445796263675
620,"PRT","Portugal",311.678861931889,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.116299094284,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.718590284923,NA,NA,NA,NA,105.243921379487,NA,NA,NA,96.2075555334533
634,"QAT","Qatar",223.018450056081,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.494517984223,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.16550393816,NA,NA,NA,NA,143.102684361598,NA,NA,NA,123.842742469882
178,"COG","Republic of Congo",378.041681275342,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.127010676701,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.567997284915,NA,NA,NA,NA,241.377980151126,NA,NA,NA,220.409651078727
642,"ROU","Romania",266.156542241797,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.319139891221,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.366822353865,NA,NA,NA,NA,185.048877481983,NA,NA,NA,169.7480236884
643,"RUS","Russia",84.6669946763428,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.311379456353,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.199965280298,NA,NA,NA,NA,84.4329559083154,NA,NA,NA,72.7423437654938
646,"RWA","Rwanda",485.894629016526,NA,NA,NA,NA,NA,NA,NA,NA,NA,434.017049264618,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.033945439026,NA,NA,NA,NA,235.779529939761,NA,NA,NA,219.210069180732
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",405.931851548785,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.683723831784,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.90098721814,NA,NA,NA,NA,165.200331071943,NA,NA,NA,158.704731140778
662,"LCA","Saint Lucia",397.525921276709,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.015778351258,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.13856535786,NA,NA,NA,NA,171.770584779012,NA,NA,NA,167.009045140941
670,"VCT","Saint Vincent and the Grenadines",561.544053849702,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.595137615569,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.000828243472,NA,NA,NA,NA,374.006534804317,NA,NA,NA,336.327697082262
882,"WSM","Samoa",111.237326545567,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.022762984964,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.6692465056661,NA,NA,NA,NA,88.1917889730452,NA,NA,NA,84.081652073381
674,"SMR","San Marino",60.4106592227281,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.2769753544326,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1062391924459,NA,NA,NA,NA,37.0842711705163,NA,NA,NA,33.8979523731122
678,"STP","Sao Tome and Principe",218.737654394442,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.845523019213,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.539083053499,NA,NA,NA,NA,238.459654602062,NA,NA,NA,221.164690123129
682,"SAU","Saudi Arabia",522.059510976718,NA,NA,NA,NA,NA,NA,NA,NA,NA,522.230108137132,NA,NA,NA,NA,NA,NA,NA,NA,NA,478.953451948444,NA,NA,NA,NA,387.468750784306,NA,NA,NA,326.749224812436
686,"SEN","Senegal",251.906842661144,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.112600174752,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.409622837736,NA,NA,NA,NA,215.003668763567,NA,NA,NA,198.067536191729
688,"SRB","Serbia",222.732393646764,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.20063718338,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.773851983058,NA,NA,NA,NA,189.634455810298,NA,NA,NA,172.101842256118
690,"SYC","Seychelles",160.160533253267,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.059647990854,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.908893289772,NA,NA,NA,NA,91.0442946421935,NA,NA,NA,84.0728325927788
694,"SLE","Sierra Leone",299.915199561105,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.30488610617,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.955561458109,NA,NA,NA,NA,319.934618040702,NA,NA,NA,301.260951963918
702,"SGP","Singapore",164.616431554569,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.821021073123,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.9742360249731,NA,NA,NA,NA,51.2222663262735,NA,NA,NA,42.35124623803
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",170.142202915603,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.230404199332,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.297273791363,NA,NA,NA,NA,93.5585844065228,NA,NA,NA,81.9824590445518
705,"SVN","Slovenia",91.6073609824088,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.1195182310914,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.1940718831047,NA,NA,NA,NA,42.6104611563017,NA,NA,NA,37.9452320113531
90,"SLB","Solomon Islands",528.96708107114,NA,NA,NA,NA,NA,NA,NA,NA,NA,528.456898029904,NA,NA,NA,NA,NA,NA,NA,NA,NA,518.821103514036,NA,NA,NA,NA,509.666596757083,NA,NA,NA,489.866787517529
706,"SOM","Somalia",746.252447512873,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.3806666756,NA,NA,NA,NA,NA,NA,NA,NA,NA,681.688983409729,NA,NA,NA,NA,644.120629249209,NA,NA,NA,613.377400263338
710,"ZAF","South Africa",143.105374376996,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.424449925403,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.944402861642,NA,NA,NA,NA,154.491794690962,NA,NA,NA,125.642021952039
410,"KOR","South Korea",220.970420948355,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.23483255912,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1420150862893,NA,NA,NA,NA,41.8205388446063,NA,NA,NA,36.0312512900344
728,"SSD","South Sudan",356.759901977988,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.09947034207,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.993300755069,NA,NA,NA,NA,272.29676671118,NA,NA,NA,253.418835916671
724,"ESP","Spain",172.812847484387,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.694761787871,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.7335964660496,NA,NA,NA,NA,85.5565613121048,NA,NA,NA,75.3044459375048
144,"LKA","Sri Lanka",122.274052849615,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.584233922514,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.436439525846,NA,NA,NA,NA,82.5681976465013,NA,NA,NA,71.9732051688365
275,"PSE","State of Palestine",648.990708013525,NA,NA,NA,NA,NA,NA,NA,NA,NA,570.859051032998,NA,NA,NA,NA,NA,NA,NA,NA,NA,459.833058979567,NA,NA,NA,NA,399.229843874641,NA,NA,NA,364.457276538483
729,"SDN","Sudan",1545.98327866078,NA,NA,NA,NA,NA,NA,NA,NA,NA,1454.88282697941,NA,NA,NA,NA,NA,NA,NA,NA,NA,1226.46455883651,NA,NA,NA,NA,1118.44298353662,NA,NA,NA,1041.62146965734
740,"SUR","Suriname",391.56312199956,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.324067039758,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.304199873413,NA,NA,NA,NA,261.227240657765,NA,NA,NA,237.64719918301
752,"SWE","Sweden",54.6231760525576,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.2133670548808,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7761479218692,NA,NA,NA,NA,26.836923684645,NA,NA,NA,25.34632811262
756,"CHE","Switzerland",64.7198026369279,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.9789186240005,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.514182130449,NA,NA,NA,NA,31.5270185730978,NA,NA,NA,28.5788206239678
760,"SYR","Syria",866.229050468884,NA,NA,NA,NA,NA,NA,NA,NA,NA,853.062462591358,NA,NA,NA,NA,NA,NA,NA,NA,NA,639.274476330194,NA,NA,NA,NA,608.204866153128,NA,NA,NA,577.795394895977
158,"TWN","Taiwan",176.156179920382,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.047272123875,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.9225594543365,NA,NA,NA,NA,75.8805906723134,NA,NA,NA,68.5518011053738
762,"TJK","Tajikistan",532.845308465486,NA,NA,NA,NA,NA,NA,NA,NA,NA,688.732869426465,NA,NA,NA,NA,NA,NA,NA,NA,NA,819.15636895303,NA,NA,NA,NA,815.834329871153,NA,NA,NA,730.18711929997
834,"TZA","Tanzania",341.032389327456,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.155715984124,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.870789166055,NA,NA,NA,NA,252.173037894782,NA,NA,NA,233.448076423869
764,"THA","Thailand",107.450452842764,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.8801119816476,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.5749299494631,NA,NA,NA,NA,55.4009529576408,NA,NA,NA,49.4431186893941
626,"TLS","Timor-Leste",314.256926521051,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.068809966553,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.165890852639,NA,NA,NA,NA,342.988104299316,NA,NA,NA,341.341494836961
768,"TGO","Togo",253.473293947011,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.745693685719,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.336999159141,NA,NA,NA,NA,251.819620186384,NA,NA,NA,232.575365810957
776,"TON","Tonga",78.8127287105554,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.3714790558585,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.6412656326402,NA,NA,NA,NA,59.7939571963735,NA,NA,NA,55.446309199596
780,"TTO","Trinidad and Tobago",122.898668650735,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.533023468167,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.1602938071105,NA,NA,NA,NA,52.8740782769647,NA,NA,NA,48.7393195862337
788,"TUN","Tunisia",497.220402980328,NA,NA,NA,NA,NA,NA,NA,NA,NA,484.070078127651,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.579616660476,NA,NA,NA,NA,349.229352106459,NA,NA,NA,313.159374173074
792,"TUR","Turkey",275.228315837383,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.863644259631,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.922162626695,NA,NA,NA,NA,132.691972581515,NA,NA,NA,112.5150880988
795,"TKM","Turkmenistan",263.016673719306,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.806857680833,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.378885850457,NA,NA,NA,NA,257.695104890034,NA,NA,NA,234.523065971309
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",166.341130856955,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.709123261442,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.496776243643,NA,NA,NA,NA,118.14081685662,NA,NA,NA,108.275404982656
800,"UGA","Uganda",336.852001747615,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.461467496375,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.247317457628,NA,NA,NA,NA,274.626117192085,NA,NA,NA,250.319079611302
804,"UKR","Ukraine",78.4133966553183,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.733753444236,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.8787569336565,NA,NA,NA,NA,91.3933616196103,NA,NA,NA,81.9617675690407
784,"ARE","United Arab Emirates",362.867667668597,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.654054985482,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.803072552779,NA,NA,NA,NA,180.522310197856,NA,NA,NA,150.796583334834
826,"GBR","United Kingdom",102.605448190196,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6540738801567,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6197267045449,NA,NA,NA,NA,32.482494780135,NA,NA,NA,29.1365214481439
840,"USA","United States of America",164.600451484061,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.821166659755,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.0055278799703,NA,NA,NA,NA,70.0364061354461,NA,NA,NA,62.4525732086382
858,"URY","Uruguay",178.373805510483,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.079295991466,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.262787557759,NA,NA,NA,NA,115.989859156877,NA,NA,NA,109.095939796162
860,"UZB","Uzbekistan",294.297786244688,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.898370764987,NA,NA,NA,NA,NA,NA,NA,NA,NA,577.307545478593,NA,NA,NA,NA,532.327363631904,NA,NA,NA,445.751898864268
548,"VUT","Vanuatu",230.846468357252,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.338955568812,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.292000665972,NA,NA,NA,NA,224.159764291228,NA,NA,NA,215.803941129327
862,"VEN","Venezuela",299.73852641795,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.661112031677,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.024749153512,NA,NA,NA,NA,226.217644254316,NA,NA,NA,238.881012230975
704,"VNM","Viet Nam",270.417365758963,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.283512547337,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.692911968812,NA,NA,NA,NA,217.403011095277,NA,NA,NA,197.028938516477
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",1713.69950193665,NA,NA,NA,NA,NA,NA,NA,NA,NA,1655.66642972371,NA,NA,NA,NA,NA,NA,NA,NA,NA,1425.92191648154,NA,NA,NA,NA,1353.58068583833,NA,NA,NA,1362.77098725315
894,"ZMB","Zambia",320.141948221086,NA,NA,NA,NA,NA,NA,NA,NA,NA,370.149363621072,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.09958310436,NA,NA,NA,NA,275.169799864126,NA,NA,NA,246.125886744565
716,"ZWE","Zimbabwe",334.280701788086,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.413666664618,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.897577985981,NA,NA,NA,NA,388.39007727329,NA,NA,NA,366.147300369343
