"code","iso","country","SEG.raw.1994","SEG.raw.1995","SEG.raw.1996","SEG.raw.1997","SEG.raw.1998","SEG.raw.1999","SEG.raw.2000","SEG.raw.2001","SEG.raw.2002","SEG.raw.2003","SEG.raw.2004","SEG.raw.2005","SEG.raw.2006","SEG.raw.2007","SEG.raw.2008","SEG.raw.2009","SEG.raw.2010","SEG.raw.2011","SEG.raw.2012","SEG.raw.2013","SEG.raw.2014","SEG.raw.2015","SEG.raw.2016","SEG.raw.2017","SEG.raw.2018"
270,"GMB","Gambia",66.1437393569544,63.7673323610322,61.3504492458957,63.8453122917923,64.7277511871788,60.3935479261509,60.6450421705442,59.8075429808194,60.0680910899644,58.4026844564374,53.2031166215983,53.4299114151155,57.2814859940169,58.4097644809018,55.5706933233798,54.9584077176314,53.0922758982822,62.0525240884187,60.9612291459697,57.1225128271161,56.9384060682657,53.1534696664137,52.8481627273702,56.5548877372563,NA
268,"GEO","Georgia",NA,NA,41.365939406473,44.801088961096,48.0257262897991,49.2026249867692,53.2434221413205,52.9112975726701,52.3531068521077,51.4227998271856,51.6922325254725,51.0842440409603,55.2252010529445,56.8454377478845,60.7106721398277,60.6564030712947,61.3841577762458,59.0989939984965,58.6556503727935,59.0722344518816,58.8549081490883,58.7565657710766,58.5309373025552,57.632389699471,58.4210744133621
276,"DEU","Germany",59.0741357926886,59.8545985001685,60.7891212259645,61.1570899145438,61.2844918567259,61.4813935918794,61.3746409132144,62.1162006560084,63.0357716732525,63.114482360996,63.0555531088425,63.202672044366,62.5050454403008,61.7637064653852,62.1137976531576,64.1067683353114,62.196731858949,61.6296723785847,61.5654434317287,62.0004316689312,61.9009116617153,61.9755908765899,61.5537621647282,61.4034857536905,61.538747784997
288,"GHA","Ghana",27.3352545629203,27.7461718074745,26.2463950893842,27.8876812107642,28.2331174838113,28.4134879833623,28.8150262406777,29.1589069809591,29.2141132168147,29.0667601805988,28.6782943752065,28.9146295321445,46.4590314405079,47.1685501017468,46.173896812569,47.9362071143916,48.1811608328439,45.844878600683,47.5829502482676,39.1494193985206,36.1134502500401,39.542166004634,43.0914145181647,42.3489332550575,NA
300,"GRC","Greece",NA,64.0002440610476,65.0766993687575,65.9952921008307,66.3831598075595,64.7539441966233,65.1508352413807,64.4762069292063,64.7682821338674,64.2026372966351,65.6019221033836,67.6615538045569,65.4215159551027,67.1773282680152,69.8913823684864,71.296439161115,71.6137629543081,71.2335951621721,70.812668886879,70.8265520310852,70.8437643711902,70.3687432204148,68.8489909775804,68.6678518679996,68.0590084865172
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,65.2084996981088,65.3282899978935,63.74232631095,63.9017666959028,65.4266654691238,63.5836335523166,67.2869908868375,65.6272197755363,64.4666634286468,61.6478682234644,63.9079545077755,63.5571437527428,62.9363974830199,60.2352915414388,61.414794473155,NA
308,"GRD","Grenada",65.3927383843667,65.2457856974465,65.3013256100044,64.4388225452742,64.7759102885302,64.1712743712605,64.7056611551237,66.7382697956083,65.4996056301497,64.6222650081025,66.3973842562055,61.5767469056455,63.8382260659707,64.9869264291458,66.683232178783,69.6030385450941,68.3660721980186,69.1447656003626,70.4661209165923,69.7397399284937,68.2758651514825,66.7627739799535,66.9320828188822,66.9406499518731,66.6843070821191
320,"GTM","Guatemala",55.8271891342635,56.1876839205111,56.2584610946793,56.2990063665567,56.5657328046531,56.8337670656679,57.3877357878637,53.9224317520614,53.4713345059395,53.9914779668025,54.0762450493105,55.3575836358965,55.8113515279839,56.1023306146708,57.1013957306649,57.9881747506561,58.51784223463,58.0132593617215,58.5892674027351,59.2039463282078,59.2149401635717,60.4015211962666,61.4756047339696,62.1379756173368,62.8653172639898
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",51.3282534207395,49.6335166964406,49.4545451645825,46.723325944056,43.6944237673467,45.3306897945413,41.4079154916609,40.039654368444,39.415948696687,40.5590332673094,39.2455413123602,37.888857002605,44.9064451176422,45.5641235251793,43.7134681462606,44.2802676280893,43.4042107851635,43.8765180993181,42.2230237920342,43.5254457694564,43.3533878614753,45.5062273224316,41.9293069509766,40.1892853011358,41.7140433610357
624,"GNB","Guinea-Bissau",30.8774441561458,30.8083837200781,29.0241314787156,29.5703212223675,24.555829228243,26.6512563918778,41.8003832217184,46.0659699883501,38.8165112925151,38.2675339591226,39.3874052399163,38.9795680998721,41.3937511915649,41.6302669644597,38.2825796687474,40.7437955138664,39.3650642664352,40.5614253079369,38.0658844693332,40.1097865736798,41.9293548354356,36.4282540816791,36.3528748905294,32.5233032523903,34.8244695805806
328,"GUY","Guyana",22.2424224212366,21.8792119862111,22.6779343595692,25.9238076822731,28.9900184617783,30.0707560596224,33.1518617830032,34.2996226494298,34.5281129320535,35.3974622390049,34.8625579676053,37.9228861002105,44.0145691403239,42.2650568507428,41.389318687174,42.3382579262477,43.1308461688017,42.7640166376814,42.4204492598977,43.2273613915356,44.545207018825,43.3376702255436,41.111085006378,42.015391949874,NA
332,"HTI","Haiti",42.9931975343409,42.8408634370401,41.0790640341287,42.1452857089953,41.3566725399622,40.7068458139602,43.0270559422532,44.9722127187865,43.2773278172459,43.243327293375,62.7501451701368,41.4049739042461,40.2391879292678,40.952263595475,24.1686997884991,20.7786765715992,17.99133668225,24.4988165914929,24.7647752704528,NA,NA,NA,NA,NA,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",45.9139363675434,46.1103465283108,45.785474534625,47.3564936570194,47.8413162833714,50.6948341429396,50.7396802001234,53.0189831247039,54.8404928208995,55.6632996727299,56.0255715678838,56.396934051856,56.95227061196,58.3423528646146,59.6398707552753,61.0644184532867,60.6354456940852,58.2063339221402,58.6183421267834,60.9736192281604,60.1539431811467,58.8330670461585,58.3803820722578,56.8244885080181,57.1137793132361
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,83.7580682182668,84.6906691332196,85.6094118662711,87.7097310429397,88.3525482004239,89.0584757015137,89.9579007164661,90.2904487398501,87.8208150340237,88.3970721623389,90.9132977393866,91.5084029920959,91.9216380085211,91.1138495209991,90.4754635498594,89.8369247961039,89.53359749813,88.6023153900122,NA
348,"HUN","Hungary",NA,51.9205371550953,52.7445136963837,52.3142949488271,52.1866029179443,52.9508697779747,53.4608722019069,54.5259675413678,55.9812790278152,55.95834623462,54.7282183269896,55.528048021532,56.2762715867452,55.9566092400943,56.5925549476109,56.9487701688926,56.3671810189013,55.6896927313531,54.9431633243302,55.3533718578952,54.5766307432884,53.6525344811949,54.9614302636853,55.2446994357858,54.3982088564328
352,"ISL","Iceland",NA,NA,NA,52.1307428915895,52.9377938887523,54.0894528386194,55.3039102019226,55.2417041684933,57.5259822543964,58.9572387360085,58.5476291009226,58.351514189178,56.3676136220902,60.3402060186179,59.7140478451209,63.9328589554883,61.2204874070299,60.6815264356201,61.3348570445061,62.1167891803154,62.0353476752178,62.530782274551,63.7713468704969,NA,NA
356,"IND","India",36.939466817653,37.7034164043039,37.9503065245606,39.4566128075483,40.455713390099,41.9069046234895,42.5002306243695,43.7674306824249,44.759021184442,44.8835768476405,44.1148317250054,44.4429362976219,44.0432291511199,44.0081597791397,45.8825400533028,45.9848859804282,45.0337364522393,45.4421452507073,46.3011472980511,46.6987147694118,47.8224137558964,47.7837481204463,47.8225582786145,48.4510175754018,49.0141587366926
360,"IDN","Indonesia",42.0717116360041,41.0608163751136,39.8719036817834,39.5789011173884,36.686823537659,37.0272710177647,33.3686365074031,38.4172452290621,40.104784004948,41.0650856896144,41.0366037289757,40.3323224888783,40.0826385396719,39.4841753758365,37.457515026462,37.0577298834625,40.6659902908933,40.5846042111278,40.8733748934867,41.5165374799892,42.2421853142869,43.3090809246806,43.6417488094502,43.6073540205001,43.4119309991688
364,"IRN","Iran",48.2051494644655,49.9041053365405,48.8097255642591,52.4764737606411,57.1684307665535,53.4409524080366,51.4166442622336,52.3210997514067,47.6983837464383,48.7704956249067,47.9180928342311,47.9812176030011,49.1253327032366,47.6077676817297,48.6423388030411,51.4807181924139,51.1373145239641,48.6697072969843,50.8293237027353,48.3374066616709,49.9044689329139,55.906237568971,55.2395705992863,54.3529311142929,NA
368,"IRQ","Iraq",24.0014537553477,14.5495047116019,22.9564068471122,16.5231226840478,18.9432044165989,13.2223892582955,10.5692753383425,15.6494653937872,17.279471869187,20.7561579075165,31.2263779299002,29.5047027659,32.72977517456,34.9627910929588,33.3633613848467,42.7802743877055,39.0442212983319,32.8881977748166,35.2987400488082,37.54,38.562,54.4400226833977,51.5,45.8,41.2
372,"IRL","Ireland",NA,55.605851625862,55.7682312198758,55.3260315899565,55.4875505529078,54.9384020182246,54.9097600220173,52.8374225649305,51.65810530576,54.6540926133351,55.4013395575165,56.4442026839598,56.6759134304075,59.0361113361553,62.3769193686566,63.4322089107425,66.5006125514121,64.90187045771,65.0367590349049,66.3189705426261,65.7501384995671,54.5576236228138,56.5348983717044,56.455867067136,57.0152760021733
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.7194947597932,79.5655164914474,79.3939719783617,78.9433715105925,84.7102446642757,85.4368170303964,86.3105388680877,86.3175513430359,87.1419764464926,NA,NA
376,"ISR","Israel",NA,61.5631184972102,61.7227289185041,62.091690825613,63.0255584512554,63.8952361450894,64.9727288479712,66.4872844574168,66.048608315857,65.8278811334628,66.5278549888983,66.1083026047609,65.9279587993907,65.6677322972481,66.1996267387653,67.0531985139502,66.6160269506895,67.1194112405826,67.5102378872232,67.6921634163374,67.7920491101813,68.3073603857548,68.7882428765552,69.4200656104197,NA
380,"ITA","Italy",61.5577048972371,61.077262824937,61.7635097707207,61.8051597384347,61.6569095803213,62.1042691816905,62.7135507517634,63.5458947954184,63.8236960747787,64.6056372948026,64.492844230247,64.8679370796835,64.2133471585628,64.1419394777723,64.7997354166049,66.662341263148,66.2532622796491,66.1689006816582,66.3657675583367,66.5751277063536,66.9315571967223,66.6968426692712,66.410206033291,66.2200272493366,66.1453805859652
388,"JAM","Jamaica",58.4702028236781,57.2533614826864,60.5557134424939,61.7453320286887,62.5222622146389,63.3577534281317,63.8778162128089,63.8782946304647,65.7453432648681,65.617527685442,64.2416981310858,64.466581747768,64.6583862018319,64.7508220118514,66.4662878316978,68.1390609555653,66.5416067752678,65.8655341895153,65.4468445187143,64.2790549557836,63.6433686676625,61.8556048704204,61.266267155862,59.565604439565,59.1832775140404
392,"JPN","Japan",63.032828838191,63.1910145067221,63.2714405231274,64.2024553372929,64.9202304552444,65.7501042043922,65.8615812236808,66.8945803577404,68.0641265212132,68.3520802358243,68.5066417078754,68.9648882878538,68.9520966550808,69.0857724508462,69.7660546820463,71.53331658158,70.2097655279593,71.544183708666,71.5856239691028,71.3471002965963,70.4872187064584,69.2959494451364,69.32965090159,69.1151648833041,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",57.2882608634001,58.4966817719598,60.6523031695714,62.9520656324028,61.2269198189802,61.9830929044248,63.8095475776047,63.7913306685897,63.5229366699759,63.9676382697443,63.7131610192563,65.042671594436,63.2320359835626,62.5241269427416,60.1726655240272,61.0248264501706,60.5205843293493,60.2398479013309,61.6898200865406,61.831965153292,61.426673958903,61.2555720653789,61.8613007545814,61.744455592845,61.8395688395889
398,"KAZ","Kazakhstan",44.3741309867457,53.9618316094617,58.0423502826806,58.8697434578692,56.7366358317705,52.4423266698118,48.3815387474664,49.371713157718,50.4711505164094,51.8220273209182,53.3800989868324,52.0218847182371,51.624997728548,54.2303277391062,52.104868253495,53.9952116833093,51.6800394874896,48.8890328062873,51.3898529954355,53.1795606876032,54.8385964696408,59.297627869996,57.857435042574,57.4242435707079,54.4750945602236
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.3566785049309,50.2276478618764,50.1247655109144,49.3168250172505,48.1060222412588,47.0793506459348,47.7271321224161,48.0080251375633,47.9757840839009,46.2164097509328,45.2332197915105,41.981654491266,42.667459896887
296,"KIR","Kiribati",59.024,59.3117105263158,60.9752941176471,61.9461538461538,60.8633653846154,61.4084112149533,58.2873275862069,59.4712295081967,57.7868951151674,57.6191793917134,56.9155459066787,59.1463190397128,65.1545849499973,62.4291732889326,63.0212130763421,61.7223141664066,63.5425932562881,61.6246317331108,61.059394678263,60.7887723543739,61.6611908929942,60.7074525299089,61.7726188888148,63.4361822950007,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5376274853199,47.0487517200708,46.3704225352113,45.5526266591886,47.0460574433177,47.7721811286749,48.9343691064212,47.5149375807146,46.1329302647403,45.7995915121845,53.3691916928134
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.0402761864742,38.8294018573754,36.7805640960384,38.1403098876136,42.170772757422,58.438269617356,62.2374893362133,59.1977385548814,NA
417,"KGZ","Kyrgyzstan",33.8957667731629,35.645489962899,30.3308218621925,30.9665837833258,35.1755633180619,34.7254302067947,29.9723874237085,32.0757437743035,36.4332616394243,37.7579526323571,39.6009070414952,42.389929751673,43.3774662763917,45.5406958675158,45.8087821868921,49.8977502063632,49.3384967869844,47.8653557076126,51.0390815511772,49.6332622937347,50.6119382870719,52.1498322606782,50.1483211681284,49.9324474240762,49.7947544960783
418,"LAO","Laos",39.0641252752297,40.8606940096723,40.7308550781604,55.7018926222061,43.5732043382803,40.5263320211608,42.231701082589,41.8364260116675,42.0529397212505,41.9337781296443,44.0601141086999,43.390413490426,38.1438717274648,41.6699062804203,44.1080874604965,45.6988801735234,43.5714766168191,41.7741927841438,40.1523222376043,42.4921486141779,44.1576786052912,44.1691759849778,42.477104186399,41.5278261302034,41.6178448417252
428,"LVA","Latvia",NA,54.0526716737246,55.4162595414789,55.6736552589447,58.4884501985648,60.5235508436366,61.1504687541513,62.561507086485,62.84547549437,64.1834397592878,63.8936848137868,64.7342120808117,64.3020771723301,63.8043099567976,65.164464964508,65.5712268279237,64.1673729466708,64.3781700429809,64.2035066598317,64.3966047044867,64.9666021866307,64.639406119754,65.179576128493,64.4796725904759,63.5452564424253
422,"LBN","Lebanon",61.8886464381357,60.4060195647838,61.2359257753025,60.6103092783505,58.3272782898008,59.058841475041,61.52190622598,61.4424775435036,60.1620947630923,59.5805119735756,68.8548392481801,70.9544207135398,72.5459565438171,70.5002480442101,72.2277171949196,68.9937474843931,71.9511986278019,73.2727859694758,72.9772091682899,72.1122458477768,73.8921899664823,74.1552690808616,74.7042766495931,75.850683938892,74.6946731279911
426,"LSO","Lesotho",53.9550866850151,53.2021711773127,54.6273788631412,56.4248989679992,55.0608240675086,53.3081821781616,51.3188103835103,48.2710293560451,49.1061150518713,49.2361832841348,48.7010986075853,48.8777892583314,47.453282212477,55.7423372430158,54.2041167090032,59.6249379257778,57.0319286091456,54.7046810958609,56.0985420739933,56.6281481814117,54.4350305032895,52.9021984256059,52.1309801767955,52.5230284420873,NA
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,19.6801945080092,19.3857947019868,17.8637108953614,23.7980748663102,27.1750501672241,26.7272602739726,30.2998033958892,28.4765404224326,27.7257821552723,36.9545135746606,50.1995995995996,47.4000417014178,44.801506798971,47.0146397130747,48.534510178117,53.0924457034939,50.3438864662127,48.2401372108277,49.9793382579255
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,51.297934232102,51.8713425513927,51.2665192695741,52.7253101820378,55.2410907989966,56.9927110103611,57.0992235031547,57.9431077161565,57.3678566878711,56.7448561194102,56.5800723114301,56.4014684155503,56.7338916034352,57.2937572203929,62.6295816599186,60.8117152985964,58.603872581654,58.61192722203,59.810751917194,59.5082042222133,60.010716006948,61.1199769349525,60.7152016546685,61.0866053612588
442,"LUX","Luxembourg",NA,70.3813899478564,72.3065922328401,71.2450895117572,70.2246041721568,72.0327495420242,72.1059745914748,72.8218258106789,73.1345023260081,72.9058542167934,72.7199659673492,73.7519246752693,75.7597842787505,74.2228374820742,76.0152259534652,77.8359492323195,78.2680998158884,78.3061188547683,78.2569202392224,78.1252059159269,78.2968405145853,78.9873777745379,78.6009398940713,79.5006388589152,79.2119926302405
446,"MAC","Macao",83.7683948835158,84.2904041763091,81.2957120953103,82.3949784392822,78.9445311919102,77.3114589759408,81.3359783455078,82.5084981176213,85.5200081596573,85.588888550826,83.0605275553462,82.8980510364192,78.5512684006828,83.2489720590031,85.4422985216977,89.7228038048138,94.3737197346379,96.4653962839778,95.9242971572169,95.9265778835298,93.2872621982944,90.7192729140036,91.6938038834737,92.9931738091131,NA
450,"MDG","Madagascar",43.4420670242167,48.4380040062681,49.5125882219065,49.576483677481,49.8459870540658,49.4970755162157,49.6038308888754,51.3108624428176,48.9316132495169,48.8891668506153,47.8910481254984,48.0482228404186,48.1435537410273,48.8910886531602,48.5766961564401,46.7121515723017,47.8452628862037,47.4040705392148,47.6592212744274,49.823432702579,50.076405463078,51.0068758036251,43.9800941525403,44.0534278806915,NA
454,"MWI","Malawi",47.4265548165747,44.146620879187,41.6354788199539,45.8773932673359,41.7390686952039,39.931185089902,38.3707437156757,40.5120241068362,39.2838751817839,38.8983673623724,39.3930203541233,40.9204640384438,42.5374283684379,44.4548707903444,46.6573182849799,46.9744524574468,47.9398198628978,47.8912257785644,49.1939499952786,49.7366639588098,49.796327534715,50.201470182727,51.8519078685961,52.4284284510444,NA
458,"MYS","Malaysia",47.9443364371227,47.8824301485131,47.9007295127517,48.2435813268511,48.9708519862733,47.8824069209951,46.3014974705458,49.1730931223924,48.6965439495632,46.7102388190148,44.5475045828596,44.1973369047312,43.9263517895114,44.5202452881234,43.9481627330677,48.8360312100512,48.4774187579282,47.7668352467225,49.0223958354783,49.9446306451708,50.1226000797149,51.1951095930732,51.7178437393381,51.0082164654421,52.0409947392789
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.0853756394402,73.0358467682425,69.5749978282241,72.9062180332711,74.1194229137326,72.1949375699159,77.9264500402108,77.6940061871214,75.0633081053738,75.4770285975961,75.5762237057377,75.4050928515842,72.3327232556167,69.3419803778394,67.3693499482123,NA
466,"MLI","Mali",40.7186252367873,38.4886940402217,37.8341154430091,36.6398845845996,37.5371713340709,37.3344659138244,37.2626429329049,35.872252289535,35.2872984191419,37.2640518438314,36.5471086660921,34.7910098647412,34.591252320989,35.9501029851476,36.9165710516733,34.2442669426891,35.4532166092292,36.7279568394735,34.2187155639794,36.8544030679478,37.3111496058762,37.2660655137556,37.7991277087179,37.5396173440302,37.476478919377
470,"MLT","Malta",41.9656905656083,60.4984093319194,62.1030157459301,61.8400120066036,62.5123222081397,62.6346118745274,60.4791917904844,62.7909537336768,61.9606518618593,62.1686445450185,63.6443951347797,64.4989401217401,65.5297896437125,66.9422492401216,67.2654886028032,68.0985892548789,68.6536858852943,68.8839128913443,71.0346775765718,71.7609037255948,73.0651308155053,75.1242405417346,75.4835861382137,75.6731941381207,75.0472496392874
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.6357014830821,75.112123228975,73.7706524004724,73.9601993679386,72.4600706727657,73.8028731960621,69.5353251002764,68.6876335779172,65.4622713075123,66.1083182041165,70.5011377704287,74.1338101335631,68.9466055931709,70.1854404148631,NA
478,"MRT","Mauritania",35.1711194135659,34.1064597870598,34.9349933784533,36.5813613492129,33.5674180693161,33.2837075507247,35.1954692078676,35.8510492626845,38.3681550114049,38.2881556213489,36.5330571240321,35.662859980139,29.8443867759063,34.0077960976268,34.4602060593058,37.8022723573,36.0720524703965,32.8102052324745,34.605383145528,33.4318713615821,37.3288016546202,38.6145763556625,37.2985902238546,36.8671670318044,38.1043464723302
480,"MUS","Mauritius",50.39095961667,51.0399443651892,51.5574749511883,52.6114074153267,52.5622540044112,55.7859456201427,55.986013460031,56.2371869281703,57.0789060920091,57.3684964956293,57.5043429445577,59.5478210320814,61.8472652218782,61.892708386394,61.6110943029825,62.2338529456121,62.8600746208075,63.1945851618191,63.6178003901393,64.3732360894422,65.6727762445736,66.2975459449173,66.9982634296689,67.4132383787437,67.4064725764104
484,"MEX","Mexico",58.4620962957883,58.7331219489585,57.1800582575076,56.8599727500059,56.9450693562178,57.0099600421654,57.8023394580782,58.3860555631695,58.845208018069,60.424391338678,59.3882212786931,60.0056730750059,58.9662559046171,59.185340733358,59.522316216063,60.7218316472303,60.3628174693829,59.9124681240829,59.9972480582014,61.1063920156291,60.1945164074427,61.0057584243087,60.8864577541223,60.3661561392574,60.2403809074736
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,64.1560535132874,65.2488785782413,64.9112890136854,66.495982394287,65.2608224344675,64.2712746977007,61.3965875227304,60.6880761945102,58.8864294315562,57.1918080193494,59.8303825521151,64.0854353813246,61.927782785503,NA,NA,NA
498,"MDA","Moldova",NA,33.1450380147892,37.5048765242264,38.325149504176,43.3002419505218,49.499657267257,45.3431424262767,45.9236688117086,47.9359774298987,48.5115492214431,49.8810415669415,50.4117259092769,52.6486007499559,55.9740485282953,56.4303928010668,60.0497721298214,54.5367179328582,53.572449601365,54.4511649695264,52.7992028234643,52.2828144282381,52.9818939275631,53.9684030110606,53.1992942342807,53.2695025758206
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.0751827702035,87.1747976772896,87.0710098885856,86.017017828201,87.3715069625843,82.4065213538898,81.7129273339832,NA,NA
496,"MNG","Mongolia",34.9387983177173,29.3133569013605,31.7541063649443,32.0685963696296,37.3783321149843,37.1754052736547,39.1979236563271,42.2560508416626,46.5943187366854,45.1543260194015,40.2348364215555,37.4557419724917,33.6016996064578,33.9138972484427,39.670551446029,43.1000868928023,44.840493629925,45.7860014398012,46.8583778765315,44.7170667326491,45.8242155841577,47.4579409745723,46.115055019035,42.2798518329006,39.9924743592339
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,58.1769336369838,57.3561319115751,57.0810664584854,56.1878860599896,56.8952971733453,57.6489509056228,55.8456307506952,55.3447643045494,55.239722981621,57.4011025807605,58.642215104205,60.6176034472144,61.524820075707,58.5665588693114,58.5542415358125,60.2777881150753,59.5984231497957,59.1114261131016,NA
504,"MAR","Morocco",45.4937187047,48.0046353267544,45.0430928732388,46.6165085138162,47.289742158936,49.1796937411068,50.5533839444178,50.7088834730687,50.9106378785459,50.1575496112639,50.6287996818467,52.3094194749526,51.405513719072,53.5198369187528,51.2273365701525,51.5063134366445,51.0359101939273,52.3700823215381,53.4709469843056,51.5870514509596,51.6184772460059,49.7417885520522,50.3168537796024,49.9563151217393,50.4826880559319
508,"MOZ","Mozambique",50.383518860385,51.20013918996,44.7890745125586,45.5447338940845,45.7591002107066,44.7413248860229,47.7195626649407,49.3675057820453,51.2354494237903,48.8416287886048,48.4316422346484,49.6718955163305,48.0092963879192,48.5486915371049,49.0386111653033,48.7426477039189,49.6454898401812,50.4824064356723,50.8604173589883,51.9655094676302,51.4087976214434,50.8481566616432,50.8776231264207,47.682242688601,46.6196675036164
104,"MMR","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6788599743565,36.2121686668943,37.0367795009136,38.1040550388986,37.6804826287425,38.7594000921517,39.5002884681816,40.370732162942,43.1525508907844
516,"NAM","Namibia",56.6677497610045,59.0979331426248,60.6210492603685,60.8834433915763,59.7441683510806,60.0869002442501,57.4281792192734,56.6689186496372,54.6460863701067,59.5402659782574,58.0571628159209,56.7312143357623,52.8337949477141,52.9506785362289,51.4945880344374,55.8094158698986,57.2209871044919,57.6278660257899,55.8898071191229,57.2655696926597,57.9071065280259,59.0706540014502,58.1765279530485,58.1470886375589,57.6890027563233
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5739352986453,63.3960360462142,81.5870009047032,NA,NA,NA
524,"NPL","Nepal",33.0698743426071,33.1780540663853,33.3694905448892,33.4191285252377,35.2344230417657,34.5843712357763,34.7107154903449,44.452945851523,43.5529543381878,44.1266397280951,45.1719518806742,45.8341533596194,47.9339045137933,48.7769758472824,49.2043233806326,48.6137710063626,46.3988379106184,45.293992782493,46.865853848249,47.5506835412868,48.654571785497,49.4617712372039,49.9643750623496,51.5998452457278,50.2678078089055
528,"NLD","Netherlands",64.3572720137972,63.6409980973882,63.7864345302865,64.5149927109358,65.2125946309235,65.6254842547186,65.7454419953673,65.2003295419408,66.250147165346,66.5934751662409,66.7094916547953,66.3200715941498,65.905848299364,66.2609622559232,66.2228560656862,67.9506179162092,68.372635863996,68.4517320433791,68.7276213462876,69.0706368108433,69.910357972482,70.0646949020881,70.2177071083397,70.3297478590268,70.3015233270362
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",59.5695364238411,60.4316472006318,61.041928368661,61.7802795401422,63.267369367008,62.703017778131,61.8112634451222,62.1193051152962,63.2063677587827,63.904997854701,63.8901649208393,64.3076772003903,64.352863251836,63.4281707930595,64.3541224989189,65.4997915068648,64.3619060727312,64.3183065170394,65.009909276094,64.3231718849401,65.3850602250384,65.7517157788692,65.5554608551937,NA,NA
558,"NIC","Nicaragua",50.3462658264808,48.7158060155812,47.2294576858909,48.5107994224217,48.7906994203994,50.1521867388057,49.7358775588938,50.3044371148482,50.4457904382355,52.0637365182963,50.4838508360202,49.8576240795747,53.7592580608306,53.3277569988709,52.8963553347955,54.2005121911789,51.7336180965215,48.451431344224,48.0435097123832,48.3652118048254,48.5497818405039,48.5741100421564,49.4649749903558,50.1316765634557,50.161636770457
562,"NER","Niger",41.9057508646507,42.5436725721597,43.2659122087615,43.2149428939673,40.6615361157121,42.1133137353288,44.4001874414246,43.0014025245442,43.4426229508197,43.2314960629921,62.1174148499504,59.9119573910139,39.3987323516733,39.5181036880296,35.8445567419534,38.6259840455827,35.9962476031159,37.2627242808777,34.9545498278742,35.6971070881066,36.9286053800614,38.141988331382,37.794699546517,38.3107156703577,NA
566,"NGA","Nigeria",42.5177313582316,36.979423264697,35.3582269388039,36.3339286815863,42.3808822482371,43.5884840152643,43.7984549227611,46.2224797158223,38.9699324722711,39.1455112034019,43.3550182494556,44.6842057366094,48.4887987156133,49.9623710482145,48.9753597291066,50.9813970650926,50.788843670731,49.2430315165328,50.1858844830171,52.3666011221468,54.1531280148526,58.1222219184123,59.7850976776077,55.8046968892209,52.0066897259217
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
