"code","iso","country","EXG.raw.1994","EXG.raw.1995","EXG.raw.1996","EXG.raw.1997","EXG.raw.1998","EXG.raw.1999","EXG.raw.2000","EXG.raw.2001","EXG.raw.2002","EXG.raw.2003","EXG.raw.2004","EXG.raw.2005","EXG.raw.2006","EXG.raw.2007","EXG.raw.2008","EXG.raw.2009","EXG.raw.2010","EXG.raw.2011","EXG.raw.2012","EXG.raw.2013","EXG.raw.2014","EXG.raw.2015","EXG.raw.2016","EXG.raw.2017","EXG.raw.2018"
270,"GMB","Gambia",21.239618008448,23.7756490416755,21.7986715984453,22.9322025464249,25.3055746540898,24.3973610833853,25.7986743189831,21.8207981338634,27.1573845831505,31.0937864451292,34.2270295149876,32.7708006279435,33.8482458525972,28.8863167429923,23.4078290486633,25.3531691461433,23.7829120096017,26.4575854902702,30.8519749237779,19.3027110711206,19.3500225832379,16.0817037023947,16.7231393829966,22.7258826098302,NA
268,"GEO","Georgia",57.7721046215228,25.5018957089734,13.3265484438011,15.610566874506,16.4587343939786,19.0559291535829,22.9948469303326,24.4613664968535,29.2288837327826,31.8375906399972,31.5557352686705,33.7481042939506,32.8655980101378,31.205676776236,28.6199004975124,29.739576557192,34.9512411236399,36.2425523437083,38.1504985229657,44.6893225761995,42.9435896468328,44.7378941037171,43.604182082666,50.265665608007,55.073724660579
276,"DEU","Germany",21.1350113916374,22.0064459049545,22.9086029320154,25.3919749477655,26.4533774644119,27.0412324202859,30.8295377230118,31.8706791751726,32.5740396235895,32.591483189795,35.4484237785274,37.7404535695349,41.1903478533375,43.0099115480875,43.4598749287594,37.8022013754532,42.2503740223096,44.8181730740774,45.982539717068,45.3978784533514,45.6448160512355,46.8597442978687,45.8970488171533,47.0472395296185,46.9632014176019
288,"GHA","Ghana",25.2586359269933,24.4964459408904,32.1121821725595,32.4102909291879,33.8713517576318,32.0783389537313,48.8022576190038,45.2330164667316,42.6162518930867,40.67904265112,39.3033251214107,36.449216950714,25.1921187594134,24.5250906044049,25.0294572995074,29.2918659785048,29.4767179831573,36.9366085502594,40.359218174037,25.8293798977892,28.8210838394401,31.9587955628076,31.8806747181584,35.2580038563133,NA
300,"GRC","Greece",14.4456091463048,14.4252834909638,14.2869572693077,16.2222652425479,16.2965833756753,19.2560788540331,23.7183809141659,22.788744320873,20.1128544460134,18.5445830443658,20.7081145744875,21.3122304275532,21.1740087896788,22.5202697630197,23.3615691198983,18.9821866963597,22.1022051218367,25.5354159285239,28.6839940157939,30.3534285061372,32.3730407059617,31.5532707138237,30.0637459339879,32.9903963772026,36.1292311982958
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7948308435425,39.2903917132992,41.0615607900407,37.8064570020465,36.2038980020086,36.9759903302016,30.7311174683694,34.0531325472368,37.9958507087794,37.5152978533391,37.700188998309,38.4740768603849,37.5822241254208,41.0802170069033,40.1863904685709,NA
308,"GRD","Grenada",38.9917132783604,36.1805794737721,35.8669651744608,35.4268417868636,37.1646520170404,45.2350204041676,45.3283259733251,37.8778583223035,31.9471451865732,30.3773204532014,33.0046385424712,21.4089183924281,23.2297590691886,27.6196679267603,25.1582134949391,24.2763166740618,23.8338601853319,25.194944184447,25.8151697418801,25.4261893776392,60.1550033867754,58.0056015008462,55.8163270966346,NA,NA
320,"GTM","Guatemala",17.5199449479992,19.2590440307493,17.8101172991418,17.9561080230154,18.1716066211,19.0049241253611,20.1950343956927,28.207453999564,26.2989453070751,25.7736698869081,26.9754986752244,25.054684317961,24.931729566218,25.5652641575236,24.7181664381707,23.9753247889949,25.8056744754687,26.6253163497839,24.8685757322037,23.7198167913476,23.1584185549471,21.1604468590806,19.5421021395766,18.7960058950895,18.1206075397002
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",22.7523273546939,21.1188077615019,19.1951011381517,19.5610874799331,21.2867043609338,21.6395182620822,24.5238730443766,28.5786627531762,26.4778105826218,25.9567433485115,24.6259751804795,34.785653087248,23.8243111627634,23.5509581400803,21.6404645816157,22.5157910774442,30.3412039762392,32.6022412272725,33.1373915984185,26.4706206459551,26.6885101439274,21.4968703899761,29.3715113131453,47.4896653733503,37.1466944026497
624,"GNB","Guinea-Bissau",16.4544077578653,11.6671696094704,10.524404058905,21.0167632141376,14.4436976190476,24.8611766470287,21.7558574111665,21.1945992940481,17.8331205708016,18.6798108907565,18.4598915805643,16.1497305470477,12.8486662552065,20.191035630237,19.850608604922,18.8493377356219,14.906079450198,25.6740075016207,15.4752133462098,18.2571916032992,20.2074001359927,27.5430439150609,26.5081142999537,27.7739726207238,25.3355679656402
328,"GUY","Guyana",104.951974695711,101.210568427252,102.621309314357,99.6600655297052,95.9327548902846,96.5084717132055,96.0799732120736,92.8742833412542,92.3031854232478,89.6766919563527,95.5626731827216,84.6228685715672,50.3717273217614,51.2359757153914,52.9490424321915,48.9328198626569,51.3847184117863,55.3410306077016,59.8693944430764,51.5650220075515,43.8127444493584,40.8541759122241,45.8444320677298,45.1816386297078,NA
332,"HTI","Haiti",6.42072655589975,9.13356386088413,11.3276309301777,10.4525423101137,9.90047145102148,12.2491119646519,12.6952822892498,12.3617269544924,12.1272386948569,15.8202374789158,15.353985767913,14.0399321569911,14.4888352321724,13.2397437644814,12.731154475438,15.7100194116769,15.3420839701519,17.4499924055816,16.9072215228266,18.2553900092451,18.5172418195514,20.0073646741132,20.7218440105401,18.8381822431515,17.0764526794433
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",44.5134996866406,48.4351276518916,54.7594046632038,57.0026475295202,57.7965578038389,52.9289434584401,53.972182998888,51.3817002306282,52.730582054494,54.0940274951722,58.4229834527808,59.0058417153113,56.0546420538277,53.5090115392915,51.3252766875914,39.5302508197518,45.7589061967483,51.2576866755535,50.9027988216362,47.9414903194725,47.5626547300206,45.1667574562581,42.7141047814182,43.3877791899878,41.7848760727686
344,"HKG","Hong Kong",119.292594392203,126.208617290703,121.684512519621,115.041479648353,110.834708128133,112.718574496907,126.031457172742,122.769694703522,132.076763164041,150.775979991549,167.775897168379,177.45291670355,185.185163012497,186.412407406061,193.415176806617,178.135055401704,205.322597352297,212.852416474103,215.849565476503,221.610060304774,213.090413516784,195.89760161449,187.010889269607,188.756829964861,188.034936001859
348,"HUN","Hungary",25.374666572958,39.1482809148553,41.8457994312081,47.8735737909806,52.8482314922501,55.5183103524513,66.6774581174606,64.7348482735801,57.9719385855902,56.2506668349799,59.5350894172198,62.5494284544067,73.9822765073129,77.9439727410371,79.2894659521366,74.4103979760681,81.8294403528221,86.7450372087019,86.4054192020142,85.6583995727354,87.6748895389263,88.9688478824934,89.7262054159608,88.2493899444703,86.5288645253965
352,"ISL","Iceland",35.1835909397053,34.9464974745152,35.740678263962,35.4811745209726,33.8062129215842,32.4933548605786,32.2044979490213,37.0562005382193,35.5319912381791,32.661995895537,32.3834000484046,30.4021370249444,30.8192106692806,33.0216932239627,40.6301814016621,48.6449517162545,51.984284951387,54.7612573417452,55.0172627742156,53.4930377065601,51.5209256023028,51.9389632181021,47.4127506701892,46.1041878279973,47.218218965954
356,"IND","India",9.88808467953246,10.8439677753825,10.3851690230739,10.6907170622656,11.0184689155205,11.4520643387478,12.9972360001264,12.5583793333549,14.2643835830725,14.9479135004979,17.859124535673,19.6052448635441,21.2679413410664,20.7996999997142,24.0973589411391,20.4005179059397,22.4009335550645,24.5404113195713,24.534430661418,25.430861300519,22.9679630081172,19.8131891564045,19.1947533657266,18.7806122639953,19.69557915442
360,"IDN","Indonesia",26.5114278515733,26.3121650131426,25.8245519820943,27.8592432831317,52.968134566078,35.5141290838601,40.9773084738704,39.0321390955111,32.6876208878375,30.4776547809661,32.2166946182599,34.0672676279992,31.0347163143166,29.4357184851263,29.8082841673732,24.1591196686279,24.2990309366411,26.327353088883,24.5943787881769,23.9235763793601,23.6659845969365,21.1601792598062,19.0889938536663,20.1885592572329,20.965694088615
364,"IRN","Iran",28.2861924143764,21.6762407043409,20.1951302398727,17.2779308650702,12.6833809123583,19.292023195998,21.4670575678449,19.3033203562327,24.4139021536457,24.6274728309232,25.266928255823,30.3308191865397,29.8690352505831,28.8436124054165,26.5771274521598,22.7114891378215,24.399653282909,25.6329524095113,24.1288637454206,26.8818571533025,23.1408614562004,19.7433861706823,22.4040299107485,24.9421768507619,NA
368,"IRQ","Iraq",0.0355659907118372,0.00537675930738319,0.00916177369600626,63.8470089465787,77.898988648591,77.634883408788,75.7037742203896,65.2733913946118,70.5700515170938,77.3927188812537,56.2709085305741,54.3478705800752,51.0319434096732,45.899839083674,50.328307412634,39.4001102563314,39.41682921428,44.4175230392819,44.4487292320132,39.6763888888889,41.3384502923977,35.3401544401544,32.8227307166899,38.4026468613542,43.6132545839521
372,"IRL","Ireland",67.8787623121871,73.4320619051562,74.8183483375703,77.1532026753973,84.4339332133713,86.6077080713767,94.489514667878,95.3262971729131,90.4749947177667,80.852043250907,80.5356210256648,79.5836674442647,79.0015708748446,80.7824180853658,84.1149719738456,93.2367060731826,103.026114701283,103.601091024779,104.449671376484,103.513683440819,109.758088238691,122.135702845929,120.127931050871,119.87197070445,120.520236740839
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",27.7842898990789,27.5058310243161,27.085877423996,27.9097302288205,28.6034752463144,32.6704152380668,35.5953180811526,31.3213507570493,32.9076393685517,34.6741053070744,39.1580981208774,40.8068180500258,40.7954635531978,40.507382753431,38.4919922325322,33.3322451532267,35.0157280853341,35.9909806145538,36.0094970698546,33.6776008379417,32.4077605533544,31.3063873324333,29.9435295409701,29.23917025125,NA
380,"ITA","Italy",21.9393308522163,24.7494729352799,23.7629253509155,24.2002801804106,24.1226878567538,23.2504884796622,25.6577863853798,25.7317516138008,24.4721815564371,23.3607361306775,24.0629021998426,24.6516623364506,26.2279674936618,27.4271989427112,26.9645427371049,22.476595932438,25.1882111380109,27.0063462201189,28.5863636786269,28.8625862995935,29.3065130489857,29.9149426536909,29.6237004563789,31.1650611054941,31.7562763182196
388,"JAM","Jamaica",55.5594973476051,51.2758059771229,45.2499107331541,40.589242062011,38.4329891771387,39.0366070862465,38.7900457000845,35.5641570687808,32.7619513128115,36.6134689904685,37.5440247582553,35.2732351244367,40.1315252646825,39.7286909235439,41.9433070929295,34.4795962140846,31.3352666291342,30.368613897616,30.1837114553703,30.5793636992792,31.2577468835718,29.9016816268482,31.2884762919885,34.0666198282509,NA
392,"JPN","Japan",9.0036501742541,8.97179683136026,9.47906921723545,10.5488516641158,10.5244802339333,9.9517600054498,10.6244850068159,10.2290991481917,11.0182210299423,11.6392934662293,12.9720323077118,14.012441121792,15.8729022962927,17.4933165716298,17.4240377234641,12.5209141554358,15.0367569834071,14.9249962098743,14.5447525563827,15.9153981234384,17.540301551347,17.6109755367671,16.2527631298108,17.7742262785627,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",47.8511686850261,51.722368663469,52.8723679319113,49.2452245260905,44.7947847925291,43.3151614473553,41.8292026516424,42.1338685385902,47.5054368886996,47.3721259362044,52.5666842317424,53.3322804537366,54.4684044098846,54.8642072129064,57.2125944264585,46.2019061066008,48.0945551128818,47.570321259689,46.2687314962423,42.3085944044228,43.0607859989062,37.1931649331352,34.6561264822134,35.1216987855932,35.645106422716
398,"KAZ","Kazakhstan",37.0647377091299,38.9738609136355,35.2688049307021,34.9168566674192,30.344203290498,42.4620955088389,56.6024267995373,45.8950186109102,46.9906407561754,48.4170220946326,52.5004104250221,53.194358254068,50.9752978421833,49.3128208903582,57.1463849391331,41.8384224460915,44.2441794984735,46.4646627947552,44.1096630384291,38.6170377152797,39.3417580907293,28.5167080072354,31.8438886422836,34.3578073476938,NA
404,"KEN","Kenya",37.0402808384151,32.5917012190029,25.2006019494243,22.686387351635,20.1692608275285,20.8327351985075,21.5875711417625,22.9315763643367,24.8979726147002,24.086815305421,26.6102585752973,28.5090302142012,22.9849396441861,21.9189912933699,22.6740575532267,20.0326292529074,20.6569832472743,21.6259724449116,22.2273535709525,19.9253965678206,18.296981382284,16.5924430366316,14.3117653269416,13.2556433404452,13.1760260356769
296,"KIR","Kiribati",19.4150666666667,20.1568421052632,13.44,19.5771428571429,16.9526923076923,18.7738317757009,11.8358620689655,15.6759836065574,19.4141843160392,17.6221981836935,12.1822258397528,14.3385222222374,10.9295589922947,16.7243749842327,15.6902426985269,15.6255705611082,13.0731538222006,14.9598950971543,13.1089546471315,8.50105089678264,10.7843481488541,11.8977060695862,17.5081704795571,13.2157680632705,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,5.7182103610675,5.61274112497974,10.8365085468592,11.2985910711254,14.3984606855167,16.0836077140169,15.6819820747914,17.0753882445449,19.9454793275784,23.6326623875698,23.256043803989,21.9295610708519,22.5020206555905,21.9354283254412,23.6981268842358,26.6499321785497,27.8798744957418
414,"KWT","Kuwait",50.8536592487937,52.3539561252157,52.2838381670308,52.8539607885733,43.8593157559748,45.9368962500475,56.473639585134,51.3036155499486,44.6160465918896,52.0922408354945,56.9161386082092,63.9766032297715,65.5446216491347,63.4142598446948,66.7592125189298,59.4691252706871,66.6735189288705,73.2176629437612,74.7318470840808,70.8615345368996,68.5061434722771,53.7653778431424,48.8900586281379,50.3861003861004,NA
417,"KGZ","Kyrgyzstan",33.7618144302449,29.46714483032,30.7380990029616,38.2868893328163,36.4832920828287,42.2029377974725,41.8477337858162,36.7246725579394,39.5814066424562,38.681031481455,42.5559110849204,38.3055564365228,41.7206136022727,52.9129788573035,53.5489560986404,54.6983469575282,51.5543226756177,54.5384771657381,44.4042009680122,42.250153956658,37.4486515894922,35.1896004872594,35.8254088751692,34.2528413648354,32.7331980765851
418,"LAO","Laos",24.9869407176856,23.2203889147564,22.6987496249058,23.8922247910231,36.4558727549249,35.8758415231056,30.6620036018333,27.8731588735049,28.7525146642775,23.5004331625579,24.9121225649626,28.963735722106,38.1550775230179,33.6143130828615,33.1540804741768,30.0830696753683,35.3840260381756,40.3431560969975,37.8767283496857,38.1731033982191,40.754546651049,33.9523777378411,33.2093967626759,34.3404952215646,NA
428,"LVA","Latvia",NA,34.5670547284372,40.4505478367731,39.7145115685142,39.1888195962614,35.0311664359105,36.882606069294,38.0559900140963,36.5800965815376,36.1187276704655,39.0813534077938,43.1754051118639,39.973283599937,38.4509870811424,39.5423189008689,42.6028809354938,53.6573244074927,57.8166930103743,61.309482169862,60.3041798096319,60.7408755710594,60.4223076962297,59.9789788847067,61.0944578371014,58.8755616511555
422,"LBN","Lebanon",7.87060873524118,10.80645487609,12.8463200010129,14.5319587628866,13.7634326360473,14.0639896274263,14.1775557263643,15.604915999549,16.0986422831809,16.7365813377374,35.7253716522363,37.302227305286,36.1385633807639,37.6417351332983,38.9718286017983,33.6987884001872,35.7936408949496,36.9409149274625,34.4757199986226,31.8236322114296,27.8499308561874,27.3175679765875,25.2651311130757,23.8510733615656,23.3398620280701
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.1895534855909,53.1704352759542,43.9476854667548,39.8557311523367,44.1458201495353,38.6724068132974,35.8217037697044,35.6179281051154,40.318268572408,41.6617845700224,NA,NA
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,31.3764073226545,33.973123620309,42.3572707659115,36.0576871657754,67.6216610925307,59.0909062170706,82.4462377122431,74.963146394756,34.3924971031286,15.2646832579186,19.139009009009,21.8072977481234,32.9127048879089,34.5794913596348,28.432191475827,19.4690273843248,21.4166340739258,24.2841919916724,26.1311172668513
434,"LBY","Libya",27.0352162135046,29.1760299625468,28.6535303776683,26.7863453247579,19.3690158530843,20.2205441687642,31.558004285277,26.5406976744186,44.7677994771644,57.3170731707317,63.7559608908707,63.7168431505522,73.5596553921161,72.6990122703705,72.5073856975381,59.2360073918437,65.6049745046082,54.8294451375974,74.622458857696,70.4337334933974,47.0143266475645,39.9666607308094,26.1384450271779,37.9377024058771,60.3869109081893
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,37.1446156531344,41.9404333192837,44.9667460968798,39.1247641934895,32.4143337078931,38.5456565448549,44.0426403992527,47.3421091874599,46.1697180688502,47.3466812670995,53.8422373248175,55.6202710803455,50.3583079476632,57.1390059840933,51.9391992978012,65.3421513844208,74.9954146748177,81.6231318539226,84.0622577126145,81.1031416117497,75.8235105696143,74.10436593202,80.9034369619477,82.2910383048113
442,"LUX","Luxembourg",100.180980034529,102.475306045934,106.524281977711,115.847004216419,126.178536185983,130.829615551375,148.484907700666,147.439463050704,141.96461158688,138.90022793065,153.035736645875,161.676408809019,176.246890384932,182.888001090727,187.111880717512,164.069506600635,174.523090007987,177.989656164445,186.444307394605,190.628582291961,212.607099406063,224.840709934264,223.616412561028,223.079411907299,224.761469155503
446,"MAC","Macao",74.0927863988131,74.5151857632349,74.577466029855,74.5079287800807,74.7750762138449,76.8603485502776,89.9755274574512,91.8820132314778,93.8887566722198,93.4447926491618,95.286151672162,84.8594020976133,78.9940678395782,79.3102278432916,80.1120648545541,78.9201420681531,87.7903230823236,90.6735927323873,91.1057594424957,90.6379517560366,84.9363223018979,77.9129959443753,76.1963373036461,80.2666403804924,83.428265155025
450,"MDG","Madagascar",22.0322693851519,24.1344846722606,20.4924335269182,21.8661423039834,21.5205756983025,24.4654181745797,30.6793205299031,29.0785744467394,16.0083794772958,23.0857444087594,32.636436784543,28.2123919695592,29.7284981719234,30.323654742471,26.5413389654451,22.3693904389875,24.9740999010803,26.7428014544383,28.5577798036617,30.0643009885921,32.7582292941218,32.064005118253,33.6398006897436,35.5234398221163,NA
454,"MWI","Malawi",29.6328216871614,30.3684813752133,22.825752849914,21.356509346862,32.7701620952193,28.0222805379694,25.6036524824415,27.9912263677637,15.8606371712111,20.1704565534983,18.8482493164564,18.1211555073435,17.6338350360624,23.3114453084264,22.6567586927244,20.0286534750189,22.7870608045788,20.7771672832812,26.2034014933767,35.6597738142257,33.7015679642218,29.1565198766117,32.9669183147695,29.1628440790498,NA
458,"MYS","Malaysia",89.1512329888468,94.089593297134,91.5769062511085,93.2894480029809,115.743316716329,121.310586967942,119.809989309794,110.402491356547,108.305585420081,106.94320735298,115.373094342568,112.898976779781,112.185668827698,106.168575465176,99.4997650360804,91.4168021810619,86.9302950693543,85.2554421085998,79.2999139255312,75.6290410302627,73.7934986257765,70.5533731602494,67.7885818264529,71.3897057736925,69.6826642384263
462,"MDV","Maldives",77.73587169976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.3340009071266,96.5477045512309,86.7102794727139,73.0056489032109,77.5617934486833,88.0279050244333,86.1330858652378,88.2514064605124,89.2313761962802,76.5339444120003,71.3075216179307,67.6197031228131,NA
466,"MLI","Mali",19.4427753535685,19.5610676592397,18.871477613841,23.8265592935591,21.2539525168432,20.2509889197506,22.4785904568103,26.3124370675839,28.0874538136608,25.7693403925944,23.6771847065241,22.9888693418902,28.4289450992381,24.1521111507005,25.2677563340639,21.7344772232622,22.8371701772321,22.7261779161711,26.8925571346712,24.9266076514655,22.5554885815742,24.0437106499158,23.451220325773,23.0558379797073,22.3627761145783
470,"MLT","Malta",85.9618426185406,122.272887946271,114.104617026955,110.62284256341,110.336572313759,112.356913770176,119.333773237161,108.497941027504,111.625010554758,107.721025298767,103.464003944773,104.371754730558,123.45481888565,129.537125488493,148.476838481244,147.735640048219,153.255549662853,160.430165006745,165.210618402254,156.970619803157,148.941009461835,153.896068231418,151.935366253637,150.867284187328,144.566897045767
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.302905708016,36.5833481960957,30.4633502396999,31.4458154951203,35.3508472812453,33.7002637312235,44.1805768474217,53.2378161644647,57.8407811652147,58.3797342568794,53.5063370563665,46.757418979298,27.5410171523703,31.4928389300467,NA
478,"MRT","Mauritania",43.7744222865681,52.3361785621966,49.405594974573,42.1248853377032,30.8558334965562,27.2388289973222,29.9614223538157,29.3975211302889,28.338268059455,21.4496152183304,25.6494190510215,30.7241669425135,46.6995169188594,44.872959305855,45.9479134230152,40.9422798438017,50.7446961342758,56.1329132793474,53.0239512275286,49.8263938030136,39.1478263435796,37.1045951129164,37.1504739020013,43.5640254809001,43.1708900136478
480,"MUS","Mauritius",56.7227600344568,58.6575876878086,63.5855698064946,61.4621055316895,65.6837384241532,63.8026645667994,61.0942148736946,67.9870194726452,61.6083500391383,56.0072568179604,53.323131446527,59.024476346194,58.4439359267735,55.8674978743079,51.0705214350546,47.6771685929338,51.2376727919807,52.4441473837658,53.7921652730404,48.4174147482391,48.8461008718009,47.86224697665,44.2503421388566,42.4515694410117,40.664872067457
484,"MEX","Mexico",13.3828583816104,24.1491933924023,26.0050149675925,24.3329303395345,24.5944327690014,24.6326500515211,25.4067169365962,22.6667211742494,22.5524898738313,24.3604406878698,28.4143869492689,30.3777925808112,27.3251618939287,27.527235888679,27.7014958270789,27.1549993271981,29.6976647689721,31.0367071399496,32.2655677637235,31.3056529459396,31.8925445226212,34.5633308736609,37.1010422895579,37.6345637328227,39.2230817444662
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5370537740996,16.7248452324891,18.0936116536812,22.5019012029323,23.3350807209381,21.8504915048825,23.5137440211678,24.3201575770341,29.4551200185694,29.575883604828,26.1471562524961,26.2730118722748,26.6199670441194,NA,NA
498,"MDA","Moldova",NA,60.1260240612434,55.3282551648836,53.2001155100244,45.0195365920155,52.3183763996002,49.6001138108804,50.0550428204431,52.4638965185896,53.3133484809217,51.194268741319,51.1637629462697,45.255965747432,45.5808394942943,40.8190437790426,36.8721225187512,27.8296135408368,32.5404569318031,31.1328505077314,32.0926132528014,31.1706949886454,31.8954513671775,32.3091153609694,31.0987618632711,30.4231297062403
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",44.6306935081674,40.5413721251054,35.5243256394436,52.6663450827481,47.8435145126418,50.1584406154075,53.9967514658612,50.3183409920047,50.7266159784407,52.3520495329451,60.7877749189501,58.7693837934602,59.443265077556,59.6144484321482,54.0170359170312,50.2779993278591,46.6789825837072,52.5535550456296,43.5721511955575,38.8902372855045,52.2489986680929,45.6455947735648,50.2009552991582,59.7534265414185,60.2833311489996
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,36.8149918504193,38.4234543783926,35.3561171254814,30.6112461989977,42.02204717619,43.549124680302,40.5615430103488,43.0030266328069,39.5197484510197,34.3308777725263,37.0444051211325,42.3488436130938,43.6724829379562,41.3423774461841,40.143704803058,42.1180721256354,40.4609565698551,41.0552137649564,43.2168649997694
504,"MAR","Morocco",20.9385014625219,22.6732200383806,21.8359749586865,23.9241178671875,23.4038041854498,25.1543679508289,26.7874316586441,28.2091661254411,28.9176142561292,27.5037769965179,28.1075991337609,30.9191592317607,32.7553597974598,34.5716800765988,35.7423506783512,28.0031744207951,32.2330186178348,34.7000342650751,34.9295478964619,32.7776435173172,34.6324088802822,34.8000404878789,35.175357329963,37.1115502065745,38.2823731870539
508,"MOZ","Mozambique",11.9987149882928,13.2145282278372,13.1756055558407,12.0068848630758,10.930931670008,10.1657727684956,12.8317288440461,21.1170350729284,24.4104175520318,25.564246109953,28.9250538760892,30.1904574440049,30.2168787336062,30.8372823383014,29.3371765785132,29.9695134419514,31.5102163297875,33.4266920702478,32.3761330271998,30.3693090439313,33.359304134363,32.2162477049331,36.7895460192403,40.7170994812689,40.7093763573278
104,"MMR","Myanmar",NA,NA,NA,NA,NA,NA,0.538837892336937,0.470599713307603,0.285754172162196,0.207565072369415,0.186736793884873,0.17845542977487,0.157094763445779,0.138180683366343,0.116556167065436,0.10271275104536,0.109123504913292,0.0994649125401589,11.4983610766133,19.6350983163271,20.0904021624553,20.7991599837419,15.0014711303666,19.9644953200386,NA
516,"NAM","Namibia",44.4676685808148,45.0970546525223,45.9095014046406,43.1897027820458,41.873444312531,41.9683265259015,41.6738516089444,42.0111243249898,47.2050547619328,44.4626299409951,40.5886681703988,41.2443417235328,46.3021697716437,50.482337428943,54.3542671081322,52.3467607219445,47.7572842014059,45.5261562327989,43.4116137608521,41.1850731497183,38.7140741468694,38.4086168425482,41.0872244868301,37.5115053600552,38.7316674535893
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6423986271768,75.5278529368711,57.2612597345334,45.3525138181555,48.8180456490728,NA,NA
524,"NPL","Nepal",18.9939379340801,24.9731589825482,22.8175751366943,26.3278350735973,22.8220512223903,22.8484720906571,23.2840037102623,22.5607737189466,17.7371295242283,15.6998644945158,16.6826952635217,14.5836867929394,13.4465909577363,12.8556648764061,12.7758202580003,12.4193541858921,9.58253617198229,8.90403042092126,10.0738929802324,10.6890751741434,11.5050876388893,11.6219397442892,9.46839939713689,9.0968284803142,8.78661490291578
528,"NLD","Netherlands",54.735650896803,57.2209730326782,57.3884657236126,60.3599551275451,59.3403416223893,59.9050205145199,66.0332693962704,63.2984076981661,60.148422487264,59.2841403248767,62.6742441704485,65.632085215917,68.1811183379922,68.7754574672546,69.7936334784718,62.2370135170171,69.8036724776943,75.5030683053513,79.5033738356974,79.880477786038,80.5779081541485,82.658896708444,79.5351647591471,82.9540274174816,82.9877691618404
540,"NCL","New Caledonia",13.5961768708006,15.5638092682129,15.3462781856552,16.4920122016379,11.9903062307195,13.0823856562793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",30.7781456953642,29.3933663078266,28.3488788439284,28.3203739922721,29.6173216258214,30.9505515371504,35.7454584901409,35.4310398408851,32.8470717038637,29.8397254017245,29.5434106069527,28.2851654320382,29.5900343962071,29.2460100831701,32.0428440337943,28.7421943773777,30.2599368837068,30.3642357707945,28.8615138430978,28.8320352125995,28.0244700361846,27.8546467699282,26.4395587292529,27.5683201930361,NA
558,"NIC","Nicaragua",13.1398768688125,16.0950862533839,16.8473581081537,19.4195451837514,19.3344405147071,18.5302795190448,20.1081658866931,19.0419108824493,18.8471358845682,20.704998914845,23.0598557398256,24.3821308946094,31.2666288650856,33.0635730423674,34.4704620011048,33.9814942096139,40.4671151559929,45.0169781525763,47.4691755587782,45.2142694902064,45.008072249634,40.0837782762852,38.8820264007898,41.1660786386417,41.9805395497737
562,"NER","Niger",16.5319569417646,17.6807628885733,18.5412981531988,16.8241396642574,17.7817055005803,15.9000476895685,17.7994376757263,16.9229312762973,15.9079547593866,15.1978674015748,17.3642733134921,16.5952897945549,16.4124587405957,17.4284341773358,17.8094458044593,20.412375847571,22.197962591131,20.9023181408317,21.8631734961604,22.6354986183714,21.0197705678842,18.2736702034208,17.1732200338908,16.6237923243254,NA
